skew_type	skew_bin	ccre_class	mut_class	n	n_MR	sum_MR	sum_MR_sq	n_phyloP	sum_phyloP	sum_phyloP_sq	n_conserved	n_tf_chip_peak	n_tf_footprint	mutrate_mean	mutrate_var	mutrate_se	mutrate_lci	mutrate_uci
HepG2_skew	[-0.2,-0.05)	Other cCREs	CpG ti (CGI)	12199	12199	20411.168	41489.296136	12092	-8249.010996917032	41792.89052633012	308	1807	492	1.673183703582261	0.6015463573799197	0.007022187719569743	1.6594202156519042	1.6869471915126177
HepG2_skew	[-0.2,-0.05)	Other cCREs	CpG ti (non-CGI)	731948	731948	1583216.451	3659313.778511	726324	-629447.3936654318	2100931.554394952	6355	33054	39490	2.1630176610906786	0.3207727248949652	6.620009344578666e-4	2.161720139259141	2.1643151829222163
HepG2_skew	[-0.2,-0.05)	Other cCREs	non-CpG ti	2035369	2035369	289668.414	53316.981322	2027006	105977.17127081088	2784962.3780737915	59748	66602	108628	0.1423173950276338	0.005941002914329907	5.402668303670241e-5	0.14221150272888186	0.14242328732638573
HepG2_skew	[-0.2,-0.05)	Other cCREs	non-CpG tv	1619484	1619484	103495.97	14122.313488	1609031	-46598.90777532069	2453448.211911303	45236	54939	87716	0.06390675672004169	0.00463618433271931	5.350471026798051e-5	0.06380188748791644	0.06401162595216693
HepG2_skew	[-0.2,-0.05)	PLS	CpG ti (CGI)	48041	48041	22769.304	18878.585262	48022	17722.118009693233	264964.8272755497	7240	19268	28160	0.4739556628712974	0.16833773296340376	0.0018719089365185945	0.47028672135572097	0.4776246043868739
HepG2_skew	[-0.2,-0.05)	PLS	CpG ti (non-CGI)	35536	35536	51103.697	97284.610699	35474	-16981.494992225547	157624.70937488292	2116	10035	11565	1.438082423457902	0.6695731608155815	0.004340749740253101	1.429574553967006	1.446590292948798
HepG2_skew	[-0.2,-0.05)	PLS	non-CpG ti	171107	171107	26001.589	4878.573575	170999	134839.1409942531	1013480.6734469738	30783	58992	68576	0.15196098932247074	0.005419718692528188	1.779731487610768e-4	0.15161216195089902	0.15230981669404245
HepG2_skew	[-0.2,-0.05)	PLS	non-CpG tv	175635	175635	14172.192	2059.466464	175471	94515.8259976993	1009632.2046977116	27857	62427	77606	0.08069116064565718	0.005214798060893123	1.7231108423350477e-4	0.08035343092055951	0.08102889037075485
HepG2_skew	[-0.2,-0.05)	dELS	CpG ti (CGI)	46160	46160	58190.207	108233.284093	46075	-25394.544010267004	187133.68342036917	2353	9905	12932	1.2606197357019064	0.7555961074594502	0.00404587029608724	1.2526898299215754	1.2685496414822375
HepG2_skew	[-0.2,-0.05)	dELS	CpG ti (non-CGI)	2236564	2236564	4556035.738	10061701.42471	2232894	-1922116.8837831109	8106441.574512112	43602	207902	365861	2.0370692446091416	0.34908077505086493	3.950684065157974e-4	2.0362949105323707	2.0378435786859126
HepG2_skew	[-0.2,-0.05)	dELS	non-CpG ti	5844845	5844845	824312.064	148727.70256	5837138	1190852.9194384925	12857458.004128989	344510	465996	839303	0.1410323223284792	0.00555584680287413	3.083107244391047e-5	0.14097189342648914	0.14109275123046927
HepG2_skew	[-0.2,-0.05)	dELS	non-CpG tv	4462272	4462272	280025.843	37172.253911	4454580	440629.3187531148	10508712.30949216	246205	357825	662930	0.06275409544734162	0.004392266949195982	3.137374367378859e-5	0.06269260290974099	0.06281558798494224
HepG2_skew	[-0.2,-0.05)	non-cCRE	CpG ti (CGI)	43737	43737	45143.747	78943.74763299999	43593	-13363.345986908766	142655.39852045898	2347	12911	10863	1.0321637743786727	0.7396197032166661	0.004112252191409835	1.0241037600835095	1.040223788673836
HepG2_skew	[-0.2,-0.05)	non-cCRE	CpG ti (non-CGI)	7334615	7334615	16245591.962	38104070.468668	7282907	-6605512.695442984	19590832.291342128	31499	279681	63819	2.214920887054058	0.28922715080530265	1.9857787937106497e-4	2.2145316744104906	2.2153100996976254
HepG2_skew	[-0.2,-0.05)	non-cCRE	non-CpG ti	20134030	20134030	2786883.857999996	521584.377074	19909725	-1834.3690599819856	21018700.499730416	348000	560716	157054	0.13841659409467433	0.0067464592065609235	1.830512056424238e-5	0.1383807160583684	0.13845247213098025
HepG2_skew	[-0.2,-0.05)	non-cCRE	non-CpG tv	16673842	16673842	1030495.8640000008	147407.5606619999	16425802	-1105876.9490460318	19217423.397097524	269220	468451	136125	0.06180314435029435	0.005021019213678873	1.7353141205072457e-5	0.06176913219353241	0.0618371565070563
HepG2_skew	[-0.2,-0.05)	pELS	CpG ti (CGI)	62332	62332	32138.682	30825.704794	62290	7432.349000156627	229909.27399888405	5862	24263	28588	0.5156048578579221	0.22869590139174797	0.0019154625251771985	0.5118505513085748	0.5193591644072694
HepG2_skew	[-0.2,-0.05)	pELS	CpG ti (non-CGI)	310947	310947	526845.938	1065204.334122	310534	-236313.16993729761	1053884.0933433324	6933	68236	55269	1.6943271297037759	0.5549354813837991	0.0013359126467264034	1.6917087409161922	1.6969455184913596
HepG2_skew	[-0.2,-0.05)	pELS	non-CpG ti	879090	879090	126444.618	22932.170856	878270	282754.4499710128	2370068.652280529	68403	205969	173562	0.14383580520765793	0.005397527908772928	7.835753735503225e-5	0.14368222443444206	0.1439893859808738
HepG2_skew	[-0.2,-0.05)	pELS	non-CpG tv	734905	734905	50674.23	7193.682576	733899	134771.28197255824	2097561.0060535604	53334	180115	159200	0.0689534429620155	0.005034017977927655	8.276405869372377e-5	0.0687912254069758	0.0691156605170552
HepG2_skew	[-0.5,-0.2)	Other cCREs	CpG ti (CGI)	3392	3392	6008.286	12680.319	3348	-2130.457994131722	12724.79376777043	111	593	149	1.7713107311320755	0.6009370488025316	0.013310260893307696	1.7452226197811924	1.7973988424829586
HepG2_skew	[-0.5,-0.2)	Other cCREs	CpG ti (non-CGI)	164946	164946	361753.985	851677.359777	163720	-145010.64692647202	468678.1803900697	1208	8052	14417	2.1931661574090913	0.35339514727408516	0.0014637246837732655	2.1902972570288957	2.196035057789287
HepG2_skew	[-0.5,-0.2)	Other cCREs	non-CpG ti	335322	335322	51992.468	10727.096374	333825	11001.066060258068	490918.0579579901	9792	11937	32146	0.155052361610631	0.007949223056816722	1.5396830114019537e-4	0.1547505837403962	0.15535413948086577
HepG2_skew	[-0.5,-0.2)	Other cCREs	non-CpG tv	312346	312346	20920.149	2934.040539	310022	-21487.727943909376	493804.8643514444	8245	11675	29336	0.06697748330377211	0.004907591312939459	1.253476569078966e-4	0.06673180189623264	0.06722316471131158
HepG2_skew	[-0.5,-0.2)	PLS	CpG ti (CGI)	15555	15555	7265.147	6036.4287810000005	15548	18636.09298414912	139700.72601638062	4163	6383	9791	0.4670618450658952	0.16993415317635638	0.00330525771875026	0.4605835399371447	0.47354015019464574
HepG2_skew	[-0.5,-0.2)	PLS	CpG ti (non-CGI)	11695	11695	16749.26	32313.306464	11683	-1244.4089955646782	65383.79917966561	1255	3511	5050	1.4321727233860624	0.7119440016332105	0.007802302866732128	1.4168802097672675	1.4474652370048573
HepG2_skew	[-0.5,-0.2)	PLS	non-CpG ti	53705	53705	8826.979	1849.853609	53674	80288.74196349121	511787.7694340072	15625	19606	27299	0.16436046923005307	0.0074304930484912785	3.719644678937774e-4	0.16363141887298127	0.16508951958712487
HepG2_skew	[-0.5,-0.2)	PLS	non-CpG tv	64381	64381	5297.119	796.147299	64319	77367.7929747716	546926.4920883557	16506	24097	34861	0.082277675090477	0.005596655219049512	2.9483933127154397e-4	0.08169979000118477	0.08285556017976922
