skew_type	skew_bin	ccre_class	pleio_bin	pleio_set	COMMON	SINGLETON	gw_SINGLETON	gw_COMMON	odds	lci	uci	pval	log2odds	log2lci	log2uci
K562_skew	[1.0,1.5)	non-cCRE	0	trained	5327	113097	271223115	11777645	0.9217527774767379	0.8967448513811097	0.9476249499988715	9.358501346291609e-9	-0.11754823635277824	-0.1572305378473156	-0.07761191111949786
K562_skew	[1.0,1.5)	pELS	0	trained	256	5776	271223115	11777645	0.976108837478386	0.8612954947962785	1.110367809175433	0.6988669960260253	-0.0348860756483079	-0.2154198099488324	0.15103764826642407
K562_skew	[1.0,1.5)	pELS	1	trained	96	2747	271223115	11777645	1.230208038794653	1.0045582147157637	1.5223102706261848	0.043493855995224276	0.2989023083759693	0.0065611714860098185	0.6062624326089053
K562_skew	[1.0,1.5)	pELS	2	trained	50	1703	271223115	11777645	1.450889239590279	1.0983209366757072	1.9566279332552785	0.0070541749354037725	0.5369373887409995	0.1352996810243911	0.968369443302266
K562_skew	[1.0,1.5)	pELS	3	trained	34	1319	271223115	11777645	1.6377272851152183	1.1715141197584038	2.3614538362610245	0.0026728984509076406	0.711695138927469	0.2283743424918455	1.2396753327155525
K562_skew	[1.5,Inf)	Other cCREs	0	trained	343	5699	271223115	11777645	0.7195320175273103	0.6452372848737701	0.8045772784943098	1.617747461513381e-8	-0.47486920986737874	-0.6320982882160057	-0.31369709849284466
K562_skew	[1.5,Inf)	Other cCREs	1	trained	29	252	271223115	11777645	0.36621107594309144	0.2502506347910401	0.5541052576911124	3.3980602169871104e-6	-1.449252669217635	-1.9985543662507728	-0.8517680386040078
K562_skew	[1.5,Inf)	PLS	0	trained	13	240	271223115	11777645	0.7475173947714286	0.4369177555982184	1.388001062230538	0.2710474227769573	-0.4198209435920175	-1.194566359228837	0.4730086720041733
K562_skew	[1.5,Inf)	PLS	1	trained	5	206	271223115	11777645	1.4981436035720463	0.6767043273587942	4.129508985103197	0.39335404990395856	0.5831759190113238	-0.5634024806281769	2.0459702497149816
K562_skew	[1.5,Inf)	PLS	2	trained	2	176	271223115	11777645	2.5620288484613942	0.8625262855746724	12.542703898019736	0.13022333787317772	1.357286720526504	-0.21335967116382348	3.6487764860707688
K562_skew	[1.5,Inf)	PLS	3	trained	2	227	271223115	11777645	3.3002411661482554	1.1150956589035088	16.120070700325407	0.029704487267167314	1.7225714537114825	0.1571674775949652	4.010786166221306
K562_skew	[1.5,Inf)	dELS	0	trained	791	16227	271223115	11777645	0.8897515277879016	0.8284217053665576	0.9567149678645134	0.0015393161345771415	-0.16852558990573038	-0.2715627409734815	-0.06383892534682253
K562_skew	[1.5,Inf)	dELS	1	trained	156	3156	271223115	11777645	0.8731853371767953	0.7437255031628911	1.0315809916895369	0.09831412441269746	-0.19564019057782273	-0.4271578502986751	0.044857094827691714
K562_skew	[1.5,Inf)	dELS	2	trained	51	683	271223115	11777645	0.5711954598155168	0.4305268735324001	0.7726153099544332	2.8277694458542365e-4	-0.8079435828306973	-1.2158248012794681	-0.3721778289451465
K562_skew	[1.5,Inf)	dELS	3	trained	15	274	271223115	11777645	0.7463542045636236	0.45140445447190003	1.3242509653282712	0.23941934965315925	-0.4220676280919411	-1.1475074397319782	0.4051765603051511
K562_skew	[1.5,Inf)	non-cCRE	0	trained	2167	34807	271223115	11777645	0.6971623134195415	0.6675078012400162	0.7283879023499165	5.674471444944435e-54	-0.5204335112416906	-0.5831433970466977	-0.457221133809184
K562_skew	[1.5,Inf)	pELS	0	trained	94	1997	271223115	11777645	0.9132868626962696	0.7431817202901082	1.1341715653033029	0.38100182060828514	-0.13086001410098727	-0.42821307805799386	0.18163889221180518
K562_skew	[1.5,Inf)	pELS	1	trained	35	990	271223115	11777645	1.1953744190135454	0.857461869223764	1.716832239267346	0.3476105012735284	0.2574625745641387	-0.22185557789336013	0.7797490728860191
K562_skew	[1.5,Inf)	pELS	2	trained	18	665	271223115	11777645	1.5221426367093625	0.9669894433242472	2.5444249832132835	0.06896048363675984	0.6061035570223288	-0.04842795507861737	1.3473396572449319
K562_skew	[1.5,Inf)	pELS	3	trained	6	461	271223115	11777645	2.8660004090251276	1.3798978882551691	7.169416535951298	0.0016626434912449712	1.5190388154962489	0.4645615122509746	2.8418557137750313
SKNSH_skew	(-Inf,-1.5)	Other cCREs	0	trained	439	6880	271223115	11777645	0.6790982780614472	0.6165952657078385	0.7494942325938321	9.000913717889343e-14	-0.5583077206943663	-0.6976042825847405	-0.4160107183023408
SKNSH_skew	(-Inf,-1.5)	Other cCREs	1	trained	18	355	271223115	11777645	0.813633380565473	0.5133389002973879	1.3675691761548137	0.36408896436440136	-0.2975492256865674	-0.9620165042401639	0.4516138111321617
SKNSH_skew	(-Inf,-1.5)	PLS	0	trained	15	461	271223115	11777645	1.2538772507248181	0.7638733681237656	2.21227732418689	0.42362457267456904	0.3263961213150203	-0.3885946010267732	1.1455322486606916
SKNSH_skew	(-Inf,-1.5)	PLS	1	trained	11	357	271223115	11777645	1.295492894879057	0.7324791237108027	2.5306901639656876	0.4359258974442892	0.3735011030897102	-0.449140452824271	1.3395308870327796
SKNSH_skew	(-Inf,-1.5)	PLS	2	trained	5	358	271223115	11777645	2.5982167780411936	1.1820456059618913	7.127198938191364	0.012040729889655466	1.3775218047496005	0.24128569898902463	2.8333351942050755
SKNSH_skew	(-Inf,-1.5)	PLS	3	trained	16	2246	271223115	11777645	5.7401731414120745	3.5766948552429643	9.870608646909325	6.597875689133149e-23	2.5210942537109475	1.8386270404448852	3.3031390476811144
SKNSH_skew	(-Inf,-1.5)	dELS	0	trained	1023	16904	271223115	11777645	0.7168725146343684	0.6730012277416505	0.764271853029273	6.426547274924049e-23	-0.480211515510791	-0.5713189581718665	-0.38784219582062224
SKNSH_skew	(-Inf,-1.5)	dELS	1	trained	215	3858	271223115	11777645	0.7758035171370743	0.676293132454202	0.8939098047875677	4.7233862797268816e-4	-0.3662367784860548	-0.5642793911702562	-0.16179882360204847
SKNSH_skew	(-Inf,-1.5)	dELS	2	trained	36	1129	271223115	11777645	1.3262044105941229	0.9562363126005818	1.8934549730391304	0.09183507292709966	0.40730315812195106	-0.06456090253153493	0.921021113883788
SKNSH_skew	(-Inf,-1.5)	dELS	3	trained	18	600	271223115	11777645	1.3735823688332391	0.8718741319393829	2.2977721038617434	0.19092080110589807	0.4579434262813832	-0.1978082194422561	1.2002357166382416
SKNSH_skew	(-Inf,-1.5)	non-cCRE	0	trained	2386	29860	271223115	11777645	0.5432072119642244	0.5209782680760314	0.566567268294119	3.264228736455095e-153	-0.8804254610411834	-0.9407049012566006	-0.8196808380950683
SKNSH_skew	(-Inf,-1.5)	pELS	0	trained	95	1634	271223115	11777645	0.7395678047325489	0.6017400121391079	0.9183275490698716	0.005535443156805915	-0.43524567296255456	-0.7327878042731133	-0.12291926898950638
SKNSH_skew	(-Inf,-1.5)	pELS	1	trained	25	696	271223115	11777645	1.164104483655015	0.7876671179823045	1.7947978706679037	0.5141677802498353	0.21922055247818126	-0.34434204477717545	0.843821377527454
SKNSH_skew	(-Inf,-1.5)	pELS	2	trained	11	462	271223115	11777645	1.6754638773601422	0.94994953863593	3.2662535455103336	0.08346451437112049	0.7445605826837356	-0.07407721543666664	1.707636785588128
SKNSH_skew	(-Inf,-1.5)	pELS	3	trained	10	729	271223115	11777645	2.881792913610778	1.601055766761425	5.798178407807999	6.414987447183099e-5	1.5269666667961148	0.6790235595899438	2.53559972527581
SKNSH_skew	[-0.05,0.05)	Other cCREs	0	trained	378803	9150459	271223115	11777645	1.0506733654140363	1.04719850896844	1.0541333672303117	1.0013034416608515e-191	0.07131423225092709	0.0665349482462794	0.0760574059406744
SKNSH_skew	[-0.05,0.05)	Other cCREs	1	trained	7932	190434	271223115	11777645	1.0424461138326846	1.0193001562763508	1.0662891349571852	2.685456961406006e-4	0.05997280974607587	0.027578948664412135	0.0925986923267304
SKNSH_skew	[-0.05,0.05)	Other cCREs	2	trained	1468	35441	271223115	11777645	1.0476854239788431	0.9943432988372576	1.1045675069880398	0.08074858323220167	0.06720560104230794	-0.008184064002393021	0.14348159345162553
SKNSH_skew	[-0.05,0.05)	Other cCREs	3	trained	1156	27236	271223115	11777645	1.0222537364630142	0.9637909615455431	1.0851074525144415	0.47569795568949563	0.03175333610155859	-0.0532078233742719	0.1178379122863378
SKNSH_skew	[-0.05,0.05)	PLS	0	trained	5564	138293	271223115	11777645	1.0791614065558326	1.0506097251507103	1.108702338848769	1.8461655191038212e-8	0.10991066002770991	0.07122684422335317	0.1488720869529915
SKNSH_skew	[-0.05,0.05)	PLS	1	trained	2331	68871	271223115	11777645	1.2825417347525199	1.2306570602805615	1.3371598115601127	1.24346038321441e-34	0.359005772842729	0.29942879077307877	0.41917190041030405
SKNSH_skew	[-0.05,0.05)	PLS	2	trained	1510	47951	271223115	11777645	1.3781514454169732	1.3092886565265645	1.4515539528832457	4.1285483250645436e-38	0.4627344348830289	0.3887832007436289	0.5375981965670605
SKNSH_skew	[-0.05,0.05)	PLS	3	trained	3768	126831	271223115	11777645	1.4615071315241177	1.4149060932339583	1.5100896709212444	2.458029348064876e-131	0.5474568688903745	0.5007063051268302	0.5946342210419492
SKNSH_skew	[-0.05,0.05)	dELS	0	trained	759471	19495544	271223115	11777645	1.1235888940042231	1.1209035516618044	1.1262081816989413	0	0.16811426948063546	0.16466214654169306	0.17147353695943843
SKNSH_skew	[-0.05,0.05)	dELS	1	trained	71523	1872933	271223115	11777645	1.1380649538071603	1.1295400311208972	1.1466207732720857	4.2960927546683785e-261	0.18658290022909094	0.1757354010330814	0.19738832162094203
SKNSH_skew	[-0.05,0.05)	dELS	2	trained	11401	302123	271223115	11777645	1.150800169042796	1.1294419402997966	1.1726222121582743	4.281942338818611e-51	0.20263733810953313	0.17561010995680207	0.2297382900638764
SKNSH_skew	[-0.05,0.05)	dELS	3	trained	7305	190454	271223115	11777645	1.1320888665138327	1.1059262751550882	1.1589792955848077	3.1183953025173605e-26	0.17898721103788673	0.145255213770351	0.21285479376118685
SKNSH_skew	[-0.05,0.05)	non-cCRE	0	trained	6124800	145622289	271223115	11777645	1.0700445860458403	1.068840718111447	1.0713472056640665	0	0.09767091132464431	0.09604687428173672	0.09942610913800595
SKNSH_skew	[-0.05,0.05)	pELS	0	trained	83819	2169692	271223115	11777645	1.1250433929417465	1.1172881451583598	1.1328921686078939	1.0514930903808302e-252	0.16998064728636264	0.1600013003976108	0.18001054852112275
SKNSH_skew	[-0.05,0.05)	pELS	1	trained	18197	540992	271223115	11777645	1.2915070289342594	1.272528451300962	1.3107844490243141	4.784631986184712e-273	0.3690554952414369	0.3476979125618273	0.3904304621491029
SKNSH_skew	[-0.05,0.05)	pELS	2	trained	6870	222240	271223115	11777645	1.4048845188931371	1.3714978323948084	1.4392586175844608	1.5385850048262193e-188	0.4904515461989407	0.4557523420580592	0.5253258504404115
SKNSH_skew	[-0.05,0.05)	pELS	3	trained	4621	152015	271223115	11777645	1.4284541548723706	1.387229963830334	1.4711923378826028	6.27518560361766e-141	0.5144547348394699	0.47220696587146377	0.5569858711814408
SKNSH_skew	[-0.2,-0.05)	Other cCREs	0	trained	120592	2208793	271223115	11777645	0.7936831466875706	0.7890448426771504	0.7983246209021424	0	-0.3333649237110718	-0.34182080165804574	-0.32495258937330435
SKNSH_skew	[-0.2,-0.05)	Other cCREs	1	trained	3411	63622	271223115	11777645	0.8096804861991315	0.7822589751260504	0.838288872561663	2.4840918263872976e-31	-0.3045753867859014	-0.35428178879021166	-0.25448061564356445
SKNSH_skew	[-0.2,-0.05)	Other cCREs	2	trained	596	12249	271223115	11777645	0.8910282965330469	0.8206519160735165	0.9689269990468474	0.006575773855323688	-0.16645684650752907	-0.2851576700102864	-0.04554012076448314
SKNSH_skew	[-0.2,-0.05)	Other cCREs	3	trained	480	10491	271223115	11777645	0.9471809557741391	0.8644120784679779	1.0400312133767653	0.24154327833135142	-0.07828802076848793	-0.2102088637078636	0.05662682712417694
SKNSH_skew	[-0.2,-0.05)	PLS	0	trained	2508	55407	271223115	11777645	0.9589428678327322	0.9213428367316941	0.9984930568822413	0.0414174630830302	-0.0604832303735627	-0.11819000391505367	-0.0021756991023258528
SKNSH_skew	[-0.2,-0.05)	PLS	1	trained	1363	38780	271223115	11777645	1.2346652085605319	1.1697230440182813	1.3041007595892633	3.0228185263029288e-15	0.3041198940942729	0.22616698252661344	0.3830553417652161
SKNSH_skew	[-0.2,-0.05)	PLS	2	trained	907	31409	271223115	11777645	1.502218738082783	1.406215901713971	1.606412219177613	5.780016574196982e-38	0.5870948989846236	0.491818113912196	0.6838421483056427
SKNSH_skew	[-0.2,-0.05)	PLS	3	trained	2599	93240	271223115	11777645	1.5574767954517705	1.497969695412584	1.6199353556095488	1.7377088831512012e-126	0.6392106689725261	0.583008437735103	0.6959362427380862
SKNSH_skew	[-0.2,-0.05)	dELS	0	trained	275360	5458019	271223115	11777645	0.857865747408958	0.8545445389644047	0.861194161588196	0	-0.22117620555653053	-0.22677240758685466	-0.21558955600960542
SKNSH_skew	[-0.2,-0.05)	dELS	1	trained	33617	700620	271223115	11777645	0.9047439155873356	0.8948735042910446	0.9147282518743768	1.2541880089215568e-69	-0.14441859439675309	-0.16024433164985993	-0.1285848847176119
SKNSH_skew	[-0.2,-0.05)	dELS	2	trained	6215	138997	271223115	11777645	0.9709994593209897	0.9466265671894271	0.9961907117967468	0.023778800532941905	-0.042457602574659956	-0.07913268283159414	-0.0055061350987463875
SKNSH_skew	[-0.2,-0.05)	dELS	3	trained	3766	91875	271223115	11777645	1.0591234802257499	1.0251418190344295	1.0944702582497692	5.133081798799081e-4	0.08287079889045884	0.035823507257196636	0.13023275044524837
SKNSH_skew	[-0.2,-0.05)	non-cCRE	0	trained	1406341	25317651	271223115	11777645	0.7592742348085151	0.7579081376448636	0.760621737378751	0	-0.397307042261743	-0.3999050979362389	-0.39474892536349915
SKNSH_skew	[-0.2,-0.05)	pELS	0	trained	30272	629321	271223115	11777645	0.9024863761886731	0.8921119326550623	0.912970605074267	6.263010364102935e-66	-0.14802294145087028	-0.16470335945561268	-0.13135968439996698
SKNSH_skew	[-0.2,-0.05)	pELS	1	trained	7940	213968	271223115	11777645	1.1701941476782842	1.1442523229953785	1.1968548700421722	4.799604015786753e-45	0.22674790814708073	0.19440522081819947	0.259248222486531
SKNSH_skew	[-0.2,-0.05)	pELS	2	trained	3352	108889	271223115	11777645	1.41038927590894	1.3626718274353324	1.4600879746392783	3.174142119008949e-95	0.4960934100799989	0.44643815940070575	0.5460552983875275
SKNSH_skew	[-0.2,-0.05)	pELS	3	trained	2514	87218	271223115	11777645	1.5061019161219245	1.447535193723124	1.5676149168716003	1.2349109178037684e-103	0.5908193987673251	0.5335984246860753	0.6485712062961209
SKNSH_skew	[-0.5,-0.2)	Other cCREs	0	trained	21750	387281	271223115	11777645	0.7728555892364554	0.7623620428256291	0.7835351413947685	3.225208923809009e-277	-0.3717292281574172	-0.39145180406349006	-0.3519301141537176
SKNSH_skew	[-0.5,-0.2)	Other cCREs	1	trained	782	15317	271223115	11777645	0.8495096602313572	0.7905870784808033	0.9139442921759167	1.4041620099463355e-5	-0.23529774172315038	-0.33900371924413847	-0.129821863795352
SKNSH_skew	[-0.5,-0.2)	Other cCREs	2	trained	132	3361	271223115	11777645	1.0976872161019942	0.9228709533543579	1.3153770938485576	0.30937579659741954	0.13446701967636476	-0.11579916746234535	0.3954764523206401
SKNSH_skew	[-0.5,-0.2)	Other cCREs	3	trained	100	2719	271223115	11777645	1.1694470545498554	0.9586495355801293	1.4408751739330257	0.13118142634096783	0.22582654671176872	-0.060924605703075445	0.5269453572002485
SKNSH_skew	[-0.5,-0.2)	PLS	0	trained	619	14829	271223115	11777645	1.0386810747631143	0.9584292011410125	1.1273638860152269	0.3647045766673389	0.05475274520582277	-0.06125623047983787	0.17295325802617825
SKNSH_skew	[-0.5,-0.2)	PLS	1	trained	407	13442	271223115	11777645	1.4307916974211725	1.2964974715584876	1.582762038269425	5.4289752212562246e-14	0.5168136518186764	0.3746193926365697	0.6624443685422682
SKNSH_skew	[-0.5,-0.2)	PLS	2	trained	298	11537	271223115	11777645	1.6757214484240643	1.4938535694060076	1.8859938904056925	1.2309610650577378e-21	0.7447823528702243	0.5790387391276465	0.9153250024734093
SKNSH_skew	[-0.5,-0.2)	PLS	3	trained	927	40516	271223115	11777645	1.8960759870486117	1.7765729359670674	2.025784430333577	1.1880640211067689e-101	0.9230167827707125	0.8290969187271169	1.018480660893539
SKNSH_skew	[-0.5,-0.2)	dELS	0	trained	50890	1014149	271223115	11777645	0.864847994979907	0.8571671733330353	0.8725958808508727	6.3806827516700316e-214	-0.20948150683080446	-0.22235149426215914	-0.19661443149846533
SKNSH_skew	[-0.5,-0.2)	dELS	1	trained	7446	166030	271223115	11777645	0.9681138701892517	0.9458844119475857	0.9910059029345581	0.0064526920645444725	-0.04675134666889604	-0.08026419937618874	-0.013034444025497487
SKNSH_skew	[-0.5,-0.2)	dELS	2	trained	1644	40845	271223115	11777645	1.0782522258456928	1.0263626858397465	1.1334081129702356	0.0025899077203366703	0.10869469424373578	0.03754062626849812	0.18066743445264305
SKNSH_skew	[-0.5,-0.2)	dELS	3	trained	951	28187	271223115	11777645	1.2857911133124404	1.2053038896573247	1.3730114839532694	2.526279216205154e-15	0.3626562847607002	0.2693969346943914	0.4573436923263422
SKNSH_skew	[-0.5,-0.2)	non-cCRE	0	trained	178692	2892329	271223115	11777645	0.6996716368757934	0.6962881862685099	0.7030226470063418	0	-0.5152500856814782	-0.522243549088897	-0.5083569302019574
SKNSH_skew	[-0.5,-0.2)	pELS	0	trained	5516	117112	271223115	11777645	0.9217758767919106	0.8971729783797299	0.9471916885209595	5.12872489724789e-9	-0.11751208256979012	-0.15654192580582788	-0.07827167331894076
SKNSH_skew	[-0.5,-0.2)	pELS	1	trained	1746	48760	271223115	11777645	1.2120652627915591	1.1555407783303522	1.2720716659592928	4.445171143700685e-16	0.2774673817901177	0.208568172533292	0.3471799514489707
SKNSH_skew	[-0.5,-0.2)	pELS	2	trained	816	28854	271223115	11777645	1.533732167277959	1.430621783197317	1.6461641037036205	5.020647484495148e-38	0.6170465697534003	0.5166423138347874	0.7191081630975104
SKNSH_skew	[-0.5,-0.2)	pELS	3	trained	735	28670	271223115	11777645	1.6916826718588693	1.5722403980780535	1.8225605181955202	5.665290315015587e-53	0.758458971134601	0.6528218248477555	0.8659667200945939
SKNSH_skew	[-1.0,-0.5)	Other cCREs	0	trained	5857	95039	271223115	11777645	0.7044192124759702	0.6860560429783288	0.7233463841366605	4.039129473274887e-135	-0.5054938368173152	-0.5436016618938823	-0.4672414283379648
SKNSH_skew	[-1.0,-0.5)	Other cCREs	1	trained	242	4524	271223115	11777645	0.8086174248927106	0.7105530230151617	0.923832274271113	0.0015996076360749018	-0.30647080231480434	-0.4929857843541342	-0.11429714697108995
SKNSH_skew	[-1.0,-0.5)	Other cCREs	2	trained	35	1043	271223115	11777645	1.2593059469068841	0.9036561369756207	1.8081327455121015	0.19467045598870514	0.33262882671351	-0.14615419819277567	0.8545005982519168
SKNSH_skew	[-1.0,-0.5)	Other cCREs	3	trained	26	911	271223115	11777645	1.4667821596700972	1.0014010811960183	2.2381920641645627	0.04938727288818804	0.5526546239083282	0.0020199181888809433	1.1623338424486038
SKNSH_skew	[-1.0,-0.5)	PLS	0	trained	201	4617	271223115	11777645	0.9927367005760631	0.8620967618274651	1.148644577579363	0.9138233994006656	-0.010516966401765315	-0.21407828824804453	0.19993245726382314
SKNSH_skew	[-1.0,-0.5)	PLS	1	trained	113	4290	271223115	11777645	1.6345235924696244	1.3569826292921379	1.9863481207594897	2.7022293773868173e-8	0.7088702009003993	0.44040225296421803	0.990118486955417
SKNSH_skew	[-1.0,-0.5)	PLS	2	trained	73	3786	271223115	11777645	2.222279869312712	1.7657712329266948	2.8364852293528866	1.3119145879542323e-14	1.1520405181868378	0.8202984446280931	1.5041043513718397
SKNSH_skew	[-1.0,-0.5)	PLS	3	trained	251	15449	271223115	11777645	2.6624117513125944	2.350562132452466	3.027467774916288	3.885627054175349e-74	1.412733706351179	1.2330058158204547	1.5981116036137766
SKNSH_skew	[-1.0,-0.5)	dELS	0	trained	13136	247700	271223115	11777645	0.8186083229170105	0.8043290933542716	0.8331578828684927	2.439095286639056e-104	-0.28875475992892036	-0.31414219023946266	-0.2633381836323464
SKNSH_skew	[-1.0,-0.5)	dELS	1	trained	2184	47712	271223115	11777645	0.9482048697445623	0.908399950057918	0.9902482127620835	0.015948499100361516	-0.07672929248083754	-0.13860046815915786	-0.014137902586405364
SKNSH_skew	[-1.0,-0.5)	dELS	2	trained	478	13139	271223115	11777645	1.191230357275972	1.087333820877652	1.3076364047950695	1.2221754627690808e-4	0.2524524250949769	0.12079492821179226	0.386961447624828
SKNSH_skew	[-1.0,-0.5)	dELS	3	trained	267	9414	271223115	11777645	1.525545275161864	1.3509820387660676	1.7289438304308578	3.698780996764702e-13	0.6093249968829597	0.43400849423770926	0.7898909997637867
SKNSH_skew	[-1.0,-0.5)	non-cCRE	0	trained	35702	504786	271223115	11777645	0.6132387290897874	0.6066808338384632	0.6198711461117732	0	-0.7054792816131642	-0.72099036018205	-0.6899597442033125
SKNSH_skew	[-1.0,-0.5)	pELS	0	trained	1345	27007	271223115	11777645	0.8713110602864493	0.82486082578089015	0.9209731124475407	1.3371194224073494e-6	-0.1987402382698916	-0.27777737297561245	-0.11876905703419197
SKNSH_skew	[-1.0,-0.5)	pELS	1	trained	410	12437	271223115	11777645	1.3141554113664171	1.1910573927926424	1.4534280959636499	1.5152856514836258e-8	0.39413589814848615	0.25224293318722507	0.5394597001892344
SKNSH_skew	[-1.0,-0.5)	pELS	2	trained	197	7636	271223115	11777645	1.6749334464731573	1.4543967730397722	1.9385606320082882	9.508204508279165e-15	0.7441037711819252	0.5404209036513391	0.954985858705145
SKNSH_skew	[-1.0,-0.5)	pELS	3	trained	188	9074	271223115	11777645	2.0850872060506096	1.8052819810954237	2.42093507905832	1.820355964954171e-29	1.0601077237686236	0.8522242005222573	1.2755643918620743
SKNSH_skew	[-1.5,-1.0)	Other cCREs	0	trained	1149	19690	271223115	11777645	0.7435179644680585	0.7005529598396671	0.7897444025934116	7.75145745423338e-21	-0.4275604945923468	-0.5134339764083092	-0.34054228815021786
SKNSH_skew	[-1.5,-1.0)	Other cCREs	1	trained	47	941	271223115	11777645	0.8522004413530865	0.6374966537897071	1.1640936433803888	0.26538233572858416	-0.2307352962018517	-0.6495103255804396	0.21920711787374314
SKNSH_skew	[-1.5,-1.0)	Other cCREs	2	trained	5	145	271223115	11777645	1.0566557832631975	0.4739249921740003	2.9263942447158917	1.0000000000000002	0.07950548016743121	-1.0772693521806687	1.549124142881058
SKNSH_skew	[-1.5,-1.0)	Other cCREs	3	trained	1	65	271223115	11777645	1.4330055545502676	0.3812902694475543	12.079831936448173	0.9999999999999999	0.5190442017191058	-1.3910383810247116	3.5945284778500692
SKNSH_skew	[-1.5,-1.0)	PLS	0	trained	51	1130	271223115	11777645	0.9444496761396767	0.7151347018244644	1.2724927066220886	0.6621386388692712	-0.08245416848858975	-0.48371308327495144	0.3476573874205791
SKNSH_skew	[-1.5,-1.0)	PLS	1	trained	25	1044	271223115	11777645	1.7453355686237253	1.1842743842819161	2.684590490865682	0.0034954148815905814	0.8035044442550638	0.2440033774041478	1.4247020353781936
SKNSH_skew	[-1.5,-1.0)	PLS	2	trained	15	861	271223115	11777645	2.339483060114446	1.4323172031444047	4.111988226901269	1.8051067553899946e-4	1.2261897823732133	0.5183510294221525	2.0398361339346436
SKNSH_skew	[-1.5,-1.0)	PLS	3	trained	51	4706	271223115	11777645	3.9307760791069186	2.99242485964614	5.270877955874087	1.05099648064431e-35	1.9748141814258944	1.5813150212784168	2.3980432876861824
SKNSH_skew	[-1.5,-1.0)	dELS	0	trained	2673	49175	271223115	11777645	0.7985542857946675	0.7680649213529881	0.83054714064349	5.840424154461185e-28	-0.32453760937399795	-0.38069983373849153	-0.26786603911092244
SKNSH_skew	[-1.5,-1.0)	dELS	1	trained	499	10897	271223115	11777645	0.9464468488233532	0.8652448021338015	1.0373273393328344	0.23161402772626674	-0.07940660648830734	-0.20881972530774864	0.05287122328568114
SKNSH_skew	[-1.5,-1.0)	dELS	2	trained	118	3014	271223115	11777645	1.100203099793342	0.9158875418493299	1.332753768124189	0.32514586477395396	0.13776987285699685	-0.12675762841715557	0.41441026105709333
SKNSH_skew	[-1.5,-1.0)	dELS	3	trained	39	1499	271223115	11777645	1.6284222616379898	1.1901582112963844	2.288766056134461	0.001378166299640643	0.7034748493461492	0.25115336805507815	1.1945700068415364
SKNSH_skew	[-1.5,-1.0)	non-cCRE	0	trained	6771	91236	271223115	11777645	0.5849030529965322	0.5706204052364614	0.5996254257912704	0	-0.7737305754079343	-0.8093967566479127	-0.7378665360090897
SKNSH_skew	[-1.5,-1.0)	pELS	0	trained	286	5097	271223115	11777645	0.7713438289774981	0.6847312410714314	0.8717824817490993	3.568277488002185e-5	-0.3745540054493463	-0.5463902575550006	-0.1979598815001434
SKNSH_skew	[-1.5,-1.0)	pELS	1	trained	75	2391	271223115	11777645	1.3667281746079463	1.087639237220777	1.740912319380907	0.006407294102261833	0.4507263372084001	0.12120010348041318	0.7998435438392302
SKNSH_skew	[-1.5,-1.0)	pELS	2	trained	37	1459	271223115	11777645	1.668419257233883	1.2096743930939204	2.3672694951462674	9.444042519728e-4	0.7384818693150154	0.27461877090128584	1.2432239549864867
SKNSH_skew	[-1.5,-1.0)	pELS	3	trained	49	2003	271223115	11777645	1.7404611916153487	1.3149784742359116	2.353119103529813	3.220538254176536e-5	0.7994696455535303	0.3950391832686946	1.2345743446689406
SKNSH_skew	[0.05,0.2)	Other cCREs	0	trained	106865	2555576	271223115	11777645	1.0388054088208845	1.0324252941898107	1.0452439466205523	2.9132527838011e-34	0.054925430929836025	0.04603739268475584	0.06383968824615163
SKNSH_skew	[0.05,0.2)	Other cCREs	1	trained	2855	68249	271223115	11777645	1.0377202610324459	0.9995749804755714	1.077680326972916	0.0530617571246225	0.05341758780682508	-6.13303902474974e-4	0.10792929396633008
SKNSH_skew	[0.05,0.2)	Other cCREs	2	trained	523	13151	271223115	11777645	1.0899191398588919	0.9987036504825054	1.1916115957314304	0.053961960443942074	0.12422110669780013	-0.0018714503092554149	0.2529140678263254
SKNSH_skew	[0.05,0.2)	Other cCREs	3	trained	468	10740	271223115	11777645	0.9944969607429345	0.9066029563907446	1.0931535190443429	0.9058690913870994	-0.00796113280551398	-0.14145722909329875	0.12849602279496686
SKNSH_skew	[0.05,0.2)	PLS	0	trained	2149	51550	271223115	11777645	1.0411990879174529	0.9972086976218112	1.0876001920497465	0.06783502244396014	0.05824595306524293	-0.004032628863872605	0.12114831122815392
SKNSH_skew	[0.05,0.2)	PLS	1	trained	1144	32312	271223115	11777645	1.2255020302104913	1.1553053407271583	1.3010423544879248	3.4608495249409053e-12	0.29337287422693265	0.20827419825180205	0.3796679287083368
SKNSH_skew	[0.05,0.2)	PLS	2	trained	776	24878	271223115	11777645	1.3904544462365447	1.2945537683666368	1.495316778021495	1.7921687565654587e-21	0.475556480200476	0.37245488779109165	0.5804511470780811
SKNSH_skew	[0.05,0.2)	PLS	3	trained	2277	72977	271223115	11777645	1.3912487825425943	1.3344150317592962	1.4511672340597928	4.9390408745568526e-60	0.4763804250906632	0.41620744548577754	0.5372137867004674
SKNSH_skew	[0.05,0.2)	dELS	0	trained	238564	6043694	271223115	11777645	1.1023713375294286	1.0978550193359815	1.1069066088860608	0	0.1406102825037813	0.13468754733471042	0.14653350524443332
