Term	Rank	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Regulation of Innate Immune Response (GO:0045088)	196	0.146134544133054	0.228894413514528	0	0	6.57738095238095	12.6498002312378	CPT1A
Positive Regulation of JNK Cascade (GO:0046330)	197	0.148036475099023	0.230696435814214	0	0	6.48435054773083	12.3870326891875	SEMA3A
Positive Regulation of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903557)	198	0.149934283898665	0.231896465722091	0	0	6.39390432098765	12.1328054990184	C1QTNF4
Epidermis Development (GO:0008544)	199	0.151827979186125	0.231896465722091	0	0	6.30593607305936	11.8867343637622	WNT10A
Cholesterol Homeostasis (GO:0042632)	200	0.151827979186125	0.231896465722091	0	0	6.30593607305936	11.8867343637622	PLA2G10
Sterol Homeostasis (GO:0055092)	201	0.151827979186125	0.231896465722091	0	0	6.30593607305936	11.8867343637622	PLA2G10
Organophosphate Metabolic Process (GO:0019637)	202	0.153717569679435	0.232469428037372	0	0	6.22034534534535	11.6484570788397	PLPPR3
Cell Morphogenesis Involved in Neuron Differentiation (GO:0048667)	203	0.153717569679435	0.232469428037372	0	0	6.22034534534535	11.6484570788397	FARP1
Positive Regulation of MAPK Cascade (GO:0043410)	204	0.158077542965414	0.237891204364619	0	0	2.93387241689128	5.41202522276171	SEMA3A;PELI2
Wnt Signaling Pathway (GO:0016055)	205	0.159361798648585	0.2386540106591	0	0	5.97691197691198	10.9770662312044	WNT10A
Positive Regulation of Immune Response (GO:0050778)	206	0.161235056195718	0.240287195398473	0	0	5.89992877492877	10.7667328358379	CPT1A
Negative Regulation of Angiogenesis (GO:0016525)	207	0.163104252006694	0.241898576647608	0	0	5.82489451476793	10.5626639177897	NPPB
Protein O-linked Glycosylation (GO:0006493)	208	0.168687554505013	0.246605139204947	0	0	5.61077235772358	9.98553120566145	TET3
Cellular Response to Transforming Growth Factor Beta Stimulus (GO:0071560)	209	0.168687554505013	0.246605139204947	0	0	5.61077235772358	9.98553120566145	WNT10A
Regulation of Protein Metabolic Process (GO:0051246)	210	0.168687554505013	0.246605139204947	0	0	5.61077235772358	9.98553120566145	PLA2G10
Dephosphorylation (GO:0016311)	211	0.170540588792227	0.248132515446511	0	0	5.54283801874163	9.80407185682449	PLPPR3
Recombinational Repair (GO:0000725)	212	0.176075610923039	0.252594451183986	0	0	5.3485142118863	9.28952288359131	RMI2
Regulation of Actin Filament-Based Process (GO:0032970)	213	0.176075610923039	0.252594451183986	0	0	5.3485142118863	9.28952288359131	BAIAP2L1
Positive Regulation of Supramolecular Fiber Organization (GO:1902905)	214	0.176075610923039	0.252594451183986	0	0	5.3485142118863	9.28952288359131	BAIAP2L1
Cell Junction Assembly (GO:0034329)	215	0.177912619591736	0.252866547290106	0	0	5.28671775223499	9.12732127106721	FARP1
Visual Perception (GO:0007601)	216	0.177912619591736	0.252866547290106	0	0	5.28671775223499	9.12732127106721	SIX6
Positive Regulation of Phosphorylation (GO:0042327)	217	0.179745642952513	0.253128038469823	0	0	5.22632575757576	8.96948571003932	PELI2
Sensory Perception of Light Stimulus (GO:0050953)	218	0.179745642952513	0.253128038469823	0	0	5.22632575757576	8.96948571003932	SIX6
Protein Processing (GO:0016485)	219	0.181574689403868	0.254536208433733	0	0	5.16729088639201	8.81585399720595	TLL1
Regulation of Cell Population Proliferation (GO:0042127)	220	0.185915402841759	0.259436493965546	0	0	2.10709575309945	3.54511176336722	TIPIN;EMILIN2;TCFL5
Positive Regulation of Protein Modification Process (GO:0031401)	221	0.187038051152905	0.259822089158108	0	0	4.99788647342995	8.37867279638272	PELI2
Regulation of Actin Cytoskeleton Organization (GO:0032956)	222	0.188851273729086	0.261159193850583	0	0	4.94384707287933	8.24038198052618	BAIAP2L1
Regulation of Interleukin-6 Production (GO:0032675)	223	0.194267363857063	0.267444308090216	0	0	4.7884837962963	7.84602601262545	C1QTNF4
Double-Strand Break Repair via Homologous Recombination (GO:0000724)	224	0.19606489565691201	0.2687139418155	0	0	4.73883161512027	7.72102372133497	RMI2
Positive Regulation of Cell Projection Organization (GO:0031346)	225	0.201434111890166	0.2736286758171	0	0	4.59583333333333	7.3638712997667	SS18L1
External Encapsulating Structure Organization (GO:0045229)	226	0.203216084971657	0.2736286758171	0	0	4.55005500550055	7.25044625725188	HPSE2
Extracellular Structure Organization (GO:0043062)	227	0.203216084971657	0.2736286758171	0	0	4.55005500550055	7.25044625725188	HPSE2
Positive Regulation of Vasculature Development (GO:1904018)	228	0.203216084971657	0.2736286758171	0	0	4.55005500550055	7.25044625725188	EMILIN2
Regulation of JNK Cascade (GO:0046328)	229	0.20499418887576	0.27479614094975	0	0	4.505174291939	7.13968149387641	SEMA3A
Negative Regulation of DNA-binding Transcription Factor Activity (GO:0043433)	230	0.206768431789551	0.27479614094975	0	0	4.46116504854369	7.03149116120641	PLA2G10
Negative Regulation of Canonical Wnt Signaling Pathway (GO:0090090)	231	0.206768431789551	0.27479614094975	0	0	4.46116504854369	7.03149116120641	SHISA6
Antimicrobial Humoral Immune Response Mediated by Antimicrobial Peptide (GO:0061844)	232	0.208538821834999	0.275954389238554	0	0	4.41800213675214	6.92579295128968	NPPB
Fatty Acid Metabolic Process (GO:0006631)	233	0.21908070646753	0.287426396946716	0	0	4.17550505050505	6.33973234480273	CPT1A
Monocarboxylic Acid Metabolic Process (GO:0032787)	234	0.21908070646753	0.287426396946716	0	0	4.17550505050505	6.33973234480273	CPT1A
Regulation of Tumor Necrosis Factor Production (GO:0032680)	235	0.222564211970693	0.290754098191501	0	0	4.10044642857143	6.16108324274359	C1QTNF4
Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167)	236	0.224300290355044	0.291780462453384	0	0	4.06391347099312	6.07461408167607	NPPB
Regulation of Cell Cycle Process (GO:0010564)	237	0.229485923867211	0.296989694630926	0	0	3.9580938697318	5.82597213864985	TIPIN
Nervous System Development (GO:0007399)	238	0.230460873894358	0.296989694630926	0	0	2.27408963585434	3.33762263119437	FARP1;NTN5
Positive Regulation of Angiogenesis (GO:0045766)	239	0.231206960966747	0.296989694630926	0	0	3.92402659069326	5.74650948449354	EMILIN2
Negative Regulation of Cell Motility (GO:2000146)	240	0.232924257624083	0.297948946210806	0	0	3.89053672316384	5.66867522471198	EMILIN2
Epithelial Cell Differentiation (GO:0030855)	241	0.236347661045597	0.301073576518664	0	0	3.82523148148148	5.5177105744083	CPT1A
Synapse Organization (GO:0050808)	242	0.239756197204555	0.304153522899993	0	0	3.76206739526412	5.37273153051512	FARP1
Regulation of Cytoskeleton Organization (GO:0051493)	243	0.241454909679531	0.305047972311177	0	0	3.73125564588979	5.30238491094312	BAIAP2L1
Regulation of Protein Phosphorylation (GO:0001932)	244	0.24652891854417	0.310181877020738	0	0	3.64175485008818	5.09946182622687	PELI2
Negative Regulation of Wnt Signaling Pathway (GO:0030178)	245	0.248212904604877	0.311025966178356	0	0	3.61286089238845	5.03440754059418	SHISA6
Protein Glycosylation (GO:0006486)	246	0.249893228523106	0.311858622587779	0	0	3.58441840277778	4.97059020124819	TET3
Protein Maturation (GO:0051604)	247	0.254912304599868	0.316343227065177	0	0	3.50169635284139	4.78624357337455	TLL1
Phosphate-Containing Compound Metabolic Process (GO:0006796)	248	0.256578057131039	0.316343227065177	0	0	3.47495791245791	4.72706289404716	PLPPR3
Antimicrobial Humoral Response (GO:0019730)	249	0.256578057131039	0.316343227065177	0	0	3.47495791245791	4.72706289404716	NPPB
Cellular Response to Growth Factor Stimulus (GO:0071363)	250	0.258240186047636	0.317118948466497	0	0	3.44862155388471	4.66896861823466	WNT10A
Neuron Projection Morphogenesis (GO:0048812)	251	0.261553603695101	0.319908192567315	0	0	3.39711934156379	4.55593120830716	FARP1
Actin Filament Organization (GO:0007015)	252	0.263204907707237	0.32065042327826	0	0	3.3719362745098	4.50093618321335	BAIAP2L1
Macroautophagy (GO:0016236)	253	0.264852618672166	0.321382426610099	0	0	3.34712084347121	4.44692371340913	STAM2
Skeletal System Development (GO:0001501)	254	0.269774269262605	0.326065750644172	0	0	3.27480158730159	4.29054584406943	TLL1
Epithelium Development (GO:0060429)	255	0.271407683925547	0.326753564569188	0	0	3.25137903861308	4.24023141442495	CPT1A
Membrane Organization (GO:0061024)	256	0.276286626822894	0.331328103260268	0	0	3.18306327160494	4.09442664496548	STAM2
Negative Regulation of Cellular Process (GO:0048523)	257	0.280883533087995	0.335530134856087	0	0	1.97088029241547	2.50265369073011	NPPB;GNG4
Double-Strand Break Repair (GO:0006302)	258	0.284347644220962	0.338351654169904	0	0	3.07531692766592	3.86738845172764	RMI2
Positive Regulation of Protein Phosphorylation (GO:0001934)	259	0.285949331676966	0.338943802412465	0	0	3.05462962962963	3.82421499127767	PELI2
Negative Regulation of Cell Migration (GO:0030336)	260	0.297063891355404	0.350763902485034	0	0	2.9171974522293	3.54091772442694	EMILIN2
Positive Regulation of Canonical NF-kappaB Signal Transduction (GO:0043123)	261	0.301775577795018	0.354962078096055	0	0	2.86197916666667	3.42885612463072	PELI2
Neuron Differentiation (GO:0030182)	262	0.304899615692805	0.357267870296532	0	0	2.82630315500686	3.35700568824925	WNT10A
Defense Response to Virus (GO:0051607)	263	0.308010051912545	0.359540250711602	0	0	2.7914972899729	3.28733102358818	PLA2G10
Regulation of Cell Differentiation (GO:0045595)	264	0.318790294960555	0.370714471791251	0	0	2.67608836907083	3.05936249517674	TCFL5
Transcription by RNA Polymerase II (GO:0006366)	265	0.32487688303749	0.376366804122677	0	0	2.61428571428571	2.93926493059863	TCFL5
DNA-templated Transcription (GO:0006351)	266	0.326390242756158	0.376698513256167	0	0	2.59927398989899	2.91030714402986	TCFL5
Positive Regulation of Protein Metabolic Process (GO:0051247)	267	0.327900301581056	0.377023942267357	0	0	2.58443188951664	2.88175960176391	PLA2G10
Regulation of Canonical Wnt Signaling Pathway (GO:0060828)	268	0.339862777681951	0.389320420702832	0	0	2.47147147147147	2.66724497623014	SHISA6
Defense Response to Bacterium (GO:0042742)	269	0.348698427221333	0.3979569411039	0	0	2.39296102385108	2.52109890763338	GSDMA
Protein Polyubiquitination (GO:0000209)	270	0.350159804888307	0.398144667039668	0	0	2.38035300925926	2.49786066685888	PELI2
Positive Regulation of Intracellular Signal Transduction (GO:1902533)	271	0.351629140982189	0.398340023179085	0	0	1.65662805662806	1.73147158917475	C1QTNF4;PELI2
Positive Regulation of Programmed Cell Death (GO:0043068)	272	0.384291095211143	0.4337403170214	0	0	2.1127829218107	2.02057041216514	EMILIN2
Regulation of Canonical NF-kappaB Signal Transduction (GO:0043122)	273	0.392547521026361	0.441184847041534	0	0	2.05492992992993	1.92156020266233	PELI2
Chemical Synaptic Transmission (GO:0007268)	274	0.396635237079685	0.441184847041534	0	0	2.02716049382716	1.8745927845607	SHISA6
Inflammatory Response (GO:0006954)	275	0.396635237079685	0.441184847041534	0	0	2.02716049382716	1.8745927845607	GSDMA
Positive Regulation of Cell Motility (GO:2000147)	276	0.396635237079685	0.441184847041534	0	0	2.02716049382716	1.8745927845607	SEMA3A
Regulation of MAPK Cascade (GO:0043408)	277	0.400696184289479	0.444092882948989	0	0	2.00012183235867	1.8292149899952	PELI2
Regulation of DNA-templated Transcription (GO:0006355)	278	0.407034612531564	0.448291969794744	0	0	1.22935535428876	1.10501473217397	SIX6;SCML4;SS18L1;ZNF436;TCFL5
Cellular Component Assembly (GO:0022607)	279	0.407405405774377	0.448291969794744	0	0	1.95660467334287	1.7569263306723	BAIAP2L1
Negative Regulation of Signal Transduction (GO:0009968)	280	0.424509193673368	0.465203097529932	0	0	1.85173893405601	1.58660994554178	KIF26A
DNA Metabolic Process (GO:0006259)	281	0.425804789595801	0.465203097529932	0	0	1.84412955465587	1.57447037929054	RMI2
DNA Repair (GO:0006281)	282	0.429674572840557	0.467766290290961	0	0	1.82166666666667	1.53881131738783	RMI2
Regulation of Transcription by RNA Polymerase II (GO:0006357)	283	0.436854334635804	0.473902052060748	0	0	1.18297824407827	0.979689903495282	SIX6;SS18L1;TET3;ZNF436;TCFL5
Positive Regulation of Apoptotic Process (GO:0043065)	284	0.452365918672	0.487285393095803	0	0	1.69745024875622	1.3465259569888	EMILIN2
Positive Regulation of Cell Differentiation (GO:0045597)	285	0.452365918672	0.487285393095803	0	0	1.69745024875622	1.3465259569888	PLA2G10
Proteolysis (GO:0006508)	286	0.462166696207397	0.496102013061786	0	0	1.64744363929147	1.27154582885423	TLL1
Intracellular Protein Transport (GO:0006886)	287	0.469405070179337	0.500372765781446	0	0	1.61180063041765	1.2189874000201	STAM2
Positive Regulation of Cytokine Production (GO:0001819)	288	0.469405070179337	0.500372765781446	0	0	1.61180063041765	1.2189874000201	C1QTNF4
Organelle Assembly (GO:0070925)	289	0.483598569793631	0.513718895939947	0	0	1.54487906273621	1.12235482085119	STAM2
Intracellular Signaling Cassette (GO:0141124)	290	0.491706782033347	0.520530972704268	0	0	1.50830564784053	1.07070502019692	NPPB
Supramolecular Fiber Organization (GO:0097435)	291	0.49628428889992	0.523571397567957	0	0	1.48816029143898	1.04261455498201	TLL1
Positive Regulation of Cell Migration (GO:0030335)	292	0.503075432734716	0.528918348799855	0	0	1.45891389782065	1.00229595684159	SEMA3A
Protein Ubiquitination (GO:0016567)	293	0.507553282041534	0.531804974698808	0	0	1.44003527336861	0.976565082200552	PELI2
Proteasomal Protein Catabolic Process (GO:0010498)	294	0.522918697247017	0.546040952567463	0	0	1.37757514353259	0.893122303151192	PSMD12
DNA Damage Response (GO:0006974)	295	0.545095762243342	0.567269149182055	0	0	1.29325396825397	0.784738475815375	RMI2
Negative Regulation of DNA-templated Transcription (GO:0045892)	296	0.557752451237496	0.578479738276727	0	0	1.08743338490631	0.634887162697699	SCML4;TCFL5
Positive Regulation of Multicellular Organismal Process (GO:0051240)	297	0.562310958515886	0.581243987422145	0	0	1.23206176203451	0.709298295390939	NPPB
Positive Regulation of Transcription by RNA Polymerase II (GO:0045944)	298	0.56894741271798	0.586130388269865	0	0	1.06448787061995	0.600336317977203	SS18L1;TET3
Ubiquitin-Dependent Protein Catabolic Process (GO:0006511)	299	0.591156997723713	0.605901294296221	0	0	1.13685978169605	0.597617230149569	PSMD12
Regulation of RNA Biosynthetic Process (GO:2001141)	300	0.592085955338326	0.605901294296221	0	0	1.13393355667225	0.594298500246161	TCFL5
Negative Regulation of RNA Biosynthetic Process (GO:1902679)	301	0.595781291518136	0.60765733055172	0	0	1.12237423991155	0.581257011838403	SCML4
Positive Regulation of Cell Population Proliferation (GO:0008284)	302	0.612011141372272	0.622143776163204	0	0	1.07308201058201	0.526888409167464	TIPIN
Positive Regulation of RNA Biosynthetic Process (GO:1902680)	303	0.665506897338794	0.67429246694062706	0	0	0.925544100801833	0.376887367537947	SS18L1
Positive Regulation of DNA-templated Transcription (GO:0045893)	304	0.714217637391588	0.721265837760584	0	0	0.803619909502262	0.27047238312015	SS18L1;TET3
Regulation of Apoptotic Process (GO:0042981)	305	0.737725517943553	0.74256306232351	0	0	0.754559127655574	0.229524399033442	EMILIN2
Negative Regulation of Transcription by RNA Polymerase II (GO:0000122)	306	0.741919078615588	0.744343650767926	0	0	0.745401337792642	0.222513555063956	TCFL5
Regulation of Gene Expression (GO:0010468)	307	0.889729450938748	0.889729450938748	0	0	0.452347986615899	0.0528513662889344	TCFL5
