Term	Rank	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Regulation of RNA Splicing (GO:0043484)	172	0.0733574368209738	0.415246432947362	0	0	3.2044921875	8.37145189421399	TAF12;ESRP2;TRA2B
Neuron Projection Morphogenesis (GO:0048812)	173	0.0754784886036688	0.415246432947362	0	0	2.59479612882754	6.70471339226993	NRN1;SLITRK6;NYAP2;BMP7
Regulation of Small GTPase Mediated Signal Transduction (GO:0051056)	174	0.0754784886036688	0.415246432947362	0	0	2.59479612882754	6.70471339226993	ARHGAP11A;DOCK6;EPS8L1;ARHGEF1
Regulation of Interleukin-12 Production (GO:0032655)	175	0.0760110493125092	0.415246432947362	0	0	4.60719787144658	11.8721802186712	DEFB124;LTB
Positive Regulation of Biomineral Tissue Development (GO:0070169)	176	0.0760110493125092	0.415246432947362	0	0	4.60719787144658	11.8721802186712	BMP7;WNT4
Positive Regulation of Ossification (GO:0045778)	177	0.0760110493125092	0.415246432947362	0	0	4.60719787144658	11.8721802186712	BMP7;WNT4
Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway (GO:0007189)	178	0.0786850059893602	0.415246432947362	0	0	2.55575525513792	6.49750339063065	PTGIR;ADGRF5;ADRA1D;DRD1
Regulation of Dopamine Receptor Signaling Pathway (GO:0060159)	179	0.0790239942634256	0.415246432947362	0	0	14.1589347079038	35.9354293531851	RGS8
SREBP Signaling Pathway (GO:0032933)	180	0.0790239942634256	0.415246432947362	0	0	14.1589347079038	35.9354293531851	SCAP
Negative Regulation of Osteoblast Proliferation (GO:0033689)	181	0.0790239942634256	0.415246432947362	0	0	14.1589347079038	35.9354293531851	MN1
Negative Regulation of p38MAPK Cascade (GO:1903753)	182	0.0790239942634256	0.415246432947362	0	0	14.1589347079038	35.9354293531851	DSG3
Regulation of Lysosome Size (GO:0062196)	183	0.0790239942634256	0.415246432947362	0	0	14.1589347079038	35.9354293531851	KCNK6
Pericardium Development (GO:0060039)	184	0.0790239942634256	0.415246432947362	0	0	14.1589347079038	35.9354293531851	BMP7
Regulation of Vitamin D Receptor Signaling Pathway (GO:0070562)	185	0.0790239942634256	0.415246432947362	0	0	14.1589347079038	35.9354293531851	MN1
Response to Histamine (GO:0034776)	186	0.0790239942634256	0.415246432947362	0	0	14.1589347079038	35.9354293531851	DIAPH1
Positive Regulation of Chemokine (C-X-C Motif) Ligand 2 Production (GO:2000343)	187	0.0790239942634256	0.415246432947362	0	0	14.1589347079038	35.9354293531851	DEFB124
Double-Strand Break Repair via Break-Induced Replication (GO:0000727)	188	0.0790239942634256	0.415246432947362	0	0	14.1589347079038	35.9354293531851	MCM6
Elastic Fiber Assembly (GO:0048251)	189	0.0790239942634256	0.415246432947362	0	0	14.1589347079038	35.9354293531851	EFEMP2
Spleen Development (GO:0048536)	190	0.0790239942634256	0.415246432947362	0	0	14.1589347079038	35.9354293531851	TCF21
Embryonic Digestive Tract Morphogenesis (GO:0048557)	191	0.0790239942634256	0.415246432947362	0	0	14.1589347079038	35.9354293531851	TCF21
Positive Regulation of Fatty Acid Beta-Oxidation (GO:0032000)	192	0.0790239942634256	0.415246432947362	0	0	14.1589347079038	35.9354293531851	AKT2
Epigenetic Programming of Gene Expression (GO:0043045)	193	0.0790239942634256	0.415246432947362	0	0	14.1589347079038	35.9354293531851	ZDBF2
Positive Regulation of Insulin-Like Growth Factor Receptor Signaling Pathway (GO:0043568)	194	0.0790239942634256	0.415246432947362	0	0	14.1589347079038	35.9354293531851	WNT1
Positive Regulation of Nervous System Development (GO:0051962)	195	0.0794162883342058	0.415246432947362	0	0	4.4856831197163904	11.3624676513733	CLSTN2;SLITRK6
Regulation of Cell-Substrate Adhesion (GO:0010810)	196	0.0828683376667613	0.415246432947362	0	0	4.37039989371596	10.8844906544231	SPOCK1;WNT1
Epithelium Development (GO:0060429)	197	0.0852988511374079	0.415246432947362	0	0	2.48106836634039	6.10738373129961	UPK2;GREB1L;TCF21;WNT4
Protein Phosphorylation (GO:0006468)	198	0.0875594840927786	0.415246432947362	0	0	1.89319884919042	4.61076633330235	DMPK;GMFG;MAP3K6;PRKACB;TTBK1;DCLK1;MAPK13
Regulation of Intracellular Signal Transduction (GO:1902531)	199	0.0887669865306183	0.415246432947362	0	0	2.00481749119881	4.85514765623222	ARHGAP11A;SGMS1;CTNND1;ARHGEF1;RFFL;PRDM11
Regulation of Endothelial Cell Differentiation (GO:0045601)	200	0.0897940090808263	0.415246432947362	0	0	12.1354933726068	29.2494153816682	ZEB1
Regulation of Fibroblast Apoptotic Process (GO:2000269)	201	0.0897940090808263	0.415246432947362	0	0	12.1354933726068	29.2494153816682	PRDM11
Negative Regulation of Nuclear Division (GO:0051784)	202	0.0897940090808263	0.415246432947362	0	0	12.1354933726068	29.2494153816682	BMP7
Adrenal Gland Development (GO:0030325)	203	0.0897940090808263	0.415246432947362	0	0	12.1354933726068	29.2494153816682	WNT4
Negative Regulation of Smooth Muscle Cell Differentiation (GO:0051151)	204	0.0897940090808263	0.415246432947362	0	0	12.1354933726068	29.2494153816682	NFATC2
Negative Regulation of Striated Muscle Cell Apoptotic Process (GO:0010664)	205	0.0897940090808263	0.415246432947362	0	0	12.1354933726068	29.2494153816682	BMP7
Neuron Remodeling (GO:0016322)	206	0.0897940090808263	0.415246432947362	0	0	12.1354933726068	29.2494153816682	ANKS1A
cGMP Biosynthetic Process (GO:0006182)	207	0.0897940090808263	0.415246432947362	0	0	12.1354933726068	29.2494153816682	NPPC
Regulation of Sterol Biosynthetic Process (GO:0106118)	208	0.0897940090808263	0.415246432947362	0	0	12.1354933726068	29.2494153816682	SCAP
Cellular Response to Sterol Depletion (GO:0071501)	209	0.0897940090808263	0.415246432947362	0	0	12.1354933726068	29.2494153816682	SCAP
Sphingomyelin Metabolic Process (GO:0006684)	210	0.0897940090808263	0.415246432947362	0	0	12.1354933726068	29.2494153816682	SGMS1
Vascular Endothelial Cell Response to Laminar Fluid Shear Stress (GO:0097700)	211	0.0897940090808263	0.415246432947362	0	0	12.1354933726068	29.2494153816682	PRKACB
Ventricular Cardiac Muscle Cell Membrane Repolarization (GO:0099625)	212	0.0897940090808263	0.415246432947362	0	0	12.1354933726068	29.2494153816682	KCNH2
Glomerular Filtration (GO:0003094)	213	0.0897940090808263	0.415246432947362	0	0	12.1354933726068	29.2494153816682	MCAM
Protein Localization to Microtubule (GO:0035372)	214	0.0897940090808263	0.415246432947362	0	0	12.1354933726068	29.2494153816682	DIAPH1
Protein Localization to Microtubule Cytoskeleton (GO:0072698)	215	0.0897940090808263	0.415246432947362	0	0	12.1354933726068	29.2494153816682	DIAPH1
Manganese Ion Transport (GO:0006828)	216	0.0897940090808263	0.415246432947362	0	0	12.1354933726068	29.2494153816682	TMEM165
Receptor Guanylyl Cyclase Signaling Pathway (GO:0007168)	217	0.0897940090808263	0.415246432947362	0	0	12.1354933726068	29.2494153816682	NPPC
Regulation of RNA Metabolic Process (GO:0051252)	218	0.0897940090808263	0.415246432947362	0	0	12.1354933726068	29.2494153816682	SYNGAP1
Rho Protein Signal Transduction (GO:0007266)	219	0.0899067119734959	0.415246432947362	0	0	4.15670415771515	10.0134283212054	EPS8L1;ARHGEF1
Non-Canonical Wnt Signaling Pathway (GO:0035567)	220	0.0899067119734959	0.415246432947362	0	0	4.15670415771515	10.0134283212054	WNT9B;WNT4
Regulation of Release of Sequestered Calcium Ion Into Cytosol (GO:0051279)	221	0.0899067119734959	0.415246432947362	0	0	4.15670415771515	10.0134283212054	DIAPH1;DRD1
Positive Regulation of Chemokine Production (GO:0032722)	222	0.0899067119734959	0.415246432947362	0	0	4.15670415771515	10.0134283212054	EGR1;DEFB124
Positive Regulation of Hydrolase Activity (GO:0051345)	223	0.0908012946548266	0.415246432947362	0	0	2.91175426136364	6.9855364657219	ARHGAP11A;RGS8;RGS6
Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway (GO:0007200)	224	0.0930935525635099	0.415246432947362	0	0	2.87886235955056	6.8348520782579	ADRA1D;DRD1;PIK3CG
Neutrophil Migration (GO:1990266)	225	0.0934900323526738	0.415246432947362	0	0	4.05748828028621	9.61584331845908	FCER1G;PIK3CG
Regulation of Synaptic Transmission, Glutamatergic (GO:0051966)	226	0.0934900323526738	0.415246432947362	0	0	4.05748828028621	9.61584331845908	GRIK3;DRD1
Plasma Membrane Bounded Cell Projection Morphogenesis (GO:0120039)	227	0.0934900323526738	0.415246432947362	0	0	4.05748828028621	9.61584331845908	NYAP2;BMP7
Cellular Response to Mechanical Stimulus (GO:0071260)	228	0.0934900323526738	0.415246432947362	0	0	4.05748828028621	9.61584331845908	CNN2;TMEM150C
Intracellular Glucose Homeostasis (GO:0001678)	229	0.0934900323526738	0.415246432947362	0	0	4.05748828028621	9.61584331845908	LIN28A;TRA2B
Negative Regulation of Transcription by RNA Polymerase II (GO:0000122)	230	0.0935023801218089	0.415246432947362	0	0	1.61646887015676	3.83065682733101	NR4A2;MAGEL2;ZEB1;TFEC;MYB;CTNND1;TCF21;SLA2;MYOZ1;HIC1;CC2D1A
GPCR Sgnlng Pway, Coupled to Cyclic Nucleotide Second Messenger (GO:0007187)	231	0.0971141529207039	0.415246432947362	0	0	3.9628870948307	9.24093023086368	PTGIR;DRD1
Neuron Migration (GO:0001764)	232	0.0971141529207039	0.415246432947362	0	0	3.9628870948307	9.24093023086368	NR4A2;SPOCK1
MAPK Cascade (GO:0000165)	233	0.0977492175305757	0.415246432947362	0	0	2.81524725274725	6.54643543833388	NRTN;MAP3K6;MAPK13
Regulation of Granulocyte Differentiation (GO:0030852)	234	0.100438717324947	0.415246432947362	0	0	10.617912371134	24.402166008502	HCLS1
Regulation of Ketone Biosynthetic Process (GO:0010566)	235	0.100438717324947	0.415246432947362	0	0	10.617912371134	24.402166008502	EGR1
Negative Regulation of Platelet-Derived Growth Factor Receptor Signaling Pathway (GO:0010642)	236	0.100438717324947	0.415246432947362	0	0	10.617912371134	24.402166008502	PTGIR
Negative Regulation of Potassium Ion Transmembrane Transport (GO:1901380)	237	0.100438717324947	0.415246432947362	0	0	10.617912371134	24.402166008502	KCNH2
Negative Regulation of Potassium Ion Transport (GO:0043267)	238	0.100438717324947	0.415246432947362	0	0	10.617912371134	24.402166008502	KCNH2
Adult Locomotory Behavior (GO:0008344)	239	0.100438717324947	0.415246432947362	0	0	10.617912371134	24.402166008502	DRD1
Negative Regulation of Steroid Biosynthetic Process (GO:0010894)	240	0.100438717324947	0.415246432947362	0	0	10.617912371134	24.402166008502	WNT4
Angiogenesis Involved in Wound Healing (GO:0060055)	241	0.100438717324947	0.415246432947362	0	0	10.617912371134	24.402166008502	MCAM
Angiotensin-Activated Signaling Pathway (GO:0038166)	242	0.100438717324947	0.415246432947362	0	0	10.617912371134	24.402166008502	CA2
Neutrophil Activation Involved in Immune Response (GO:0002283)	243	0.100438717324947	0.415246432947362	0	0	10.617912371134	24.402166008502	FCER1G
Biogenic Amine Biosynthetic Process (GO:0042401)	244	0.100438717324947	0.415246432947362	0	0	10.617912371134	24.402166008502	PEMT
Carbon Dioxide Transport (GO:0015670)	245	0.100438717324947	0.415246432947362	0	0	10.617912371134	24.402166008502	CA2
Regulation of Sequestering of Calcium Ion (GO:0051282)	246	0.100438717324947	0.415246432947362	0	0	10.617912371134	24.402166008502	DIAPH1
Cardiac Muscle Cell Membrane Repolarization (GO:0099622)	247	0.100438717324947	0.415246432947362	0	0	10.617912371134	24.402166008502	KCNH2
p38MAPK Cascade (GO:0038066)	248	0.100438717324947	0.415246432947362	0	0	10.617912371134	24.402166008502	MAP3K6
Cellular Response to Arsenic-Containing Substance (GO:0071243)	249	0.100438717324947	0.415246432947362	0	0	10.617912371134	24.402166008502	MAPK13
Smooth Muscle Tissue Development (GO:0048745)	250	0.100438717324947	0.415246432947362	0	0	10.617912371134	24.402166008502	EFEMP2
Positive Regulation of Dendrite Development (GO:1900006)	251	0.100438717324947	0.415246432947362	0	0	10.617912371134	24.402166008502	BMP7
Positive Regulation of Gene Expression via Chromosomal CpG Island Demethylation (GO:0044029)	252	0.100438717324947	0.415246432947362	0	0	10.617912371134	24.402166008502	EGR1
Vascular Associated Smooth Muscle Cell Differentiation (GO:0035886)	253	0.100438717324947	0.415246432947362	0	0	10.617912371134	24.402166008502	EFEMP2
Glial Cell-Derived Neurotrophic Factor Receptor Signaling Pathway (GO:0035860)	254	0.100438717324947	0.415246432947362	0	0	10.617912371134	24.402166008502	NRTN
Morphogenesis of an Epithelial Sheet (GO:0002011)	255	0.100438717324947	0.415246432947362	0	0	10.617912371134	24.402166008502	BMP7
Regulation of Cellular Response to Oxidative Stress (GO:1900407)	256	0.100438717324947	0.415246432947362	0	0	10.617912371134	24.402166008502	BMP7
Positive Regulation of Osteoblast Differentiation (GO:0045669)	257	0.100777642397254	0.415246432947362	0	0	3.87258596325954	8.88696032949412	BMP7;WNT4
Organic Anion Transport (GO:0015711)	258	0.102497648731557	0.415246432947362	0	0	2.75436827956989	6.27421797603612	SLCO4C1;SLCO5A1;SLC25A23
Regulation of Synapse Assembly (GO:0051963)	259	0.104479097008616	0.415246432947362	0	0	3.78629821531376	8.55237021730039	CLSTN2;SLITRK6
Myofibril Assembly (GO:0030239)	260	0.104479097008616	0.415246432947362	0	0	3.78629821531376	8.55237021730039	MYOZ1;MYPN
Negative Regulation of Cell Projection Organization (GO:0031345)	261	0.104479097008616	0.415246432947362	0	0	3.78629821531376	8.55237021730039	MAG;SPOCK1
Response to Glucose (GO:0009749)	262	0.108217140165267	0.415246432947362	0	0	3.70376210858301	8.23574288198445	LIN28A;TRA2B
mRNA Export From Nucleus (GO:0006406)	263	0.108217140165267	0.415246432947362	0	0	3.70376210858301	8.23574288198445	ZC3H11C;ZC3H11B
Receptor Internalization (GO:0031623)	264	0.108217140165267	0.415246432947362	0	0	3.70376210858301	8.23574288198445	ENTREP1;FCER1G
Negative Regulation of Heart Contraction (GO:0045822)	265	0.110959569220222	0.415246432947362	0	0	9.43757159221077	20.7493447254643	PIK3CG
Negative Regulation of Muscle Cell Apoptotic Process (GO:0010656)	266	0.110959569220222	0.415246432947362	0	0	9.43757159221077	20.7493447254643	BMP7
Negative Regulation of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904706)	267	0.110959569220222	0.415246432947362	0	0	9.43757159221077	20.7493447254643	EFEMP2
cGMP Metabolic Process (GO:0046068)	268	0.110959569220222	0.415246432947362	0	0	9.43757159221077	20.7493447254643	NPPC
Catecholamine Biosynthetic Process (GO:0042423)	269	0.110959569220222	0.415246432947362	0	0	9.43757159221077	20.7493447254643	PEMT
Cellular Response to Angiotensin (GO:1904385)	270	0.110959569220222	0.415246432947362	0	0	9.43757159221077	20.7493447254643	CA2
Renal Filtration (GO:0097205)	271	0.110959569220222	0.415246432947362	0	0	9.43757159221077	20.7493447254643	MCAM
Desmosome Organization (GO:0002934)	272	0.110959569220222	0.415246432947362	0	0	9.43757159221077	20.7493447254643	DSG3
Positive Regulation of Cholesterol Biosynthetic Process (GO:0045542)	273	0.110959569220222	0.415246432947362	0	0	9.43757159221077	20.7493447254643	SCAP
Positive Regulation of Fatty Acid Oxidation (GO:0046321)	274	0.110959569220222	0.415246432947362	0	0	9.43757159221077	20.7493447254643	AKT2
Positive Regulation of Heterotypic Cell-Cell Adhesion (GO:0034116)	275	0.110959569220222	0.415246432947362	0	0	9.43757159221077	20.7493447254643	BMP7
Positive Regulation of Sterol Biosynthetic Process (GO:0106120)	276	0.110959569220222	0.415246432947362	0	0	9.43757159221077	20.7493447254643	SCAP
Kinetochore Organization (GO:0051383)	277	0.110959569220222	0.415246432947362	0	0	9.43757159221077	20.7493447254643	CENPH
Mast Cell Activation Involved in Immune Response (GO:0002279)	278	0.110959569220222	0.415246432947362	0	0	9.43757159221077	20.7493447254643	PIK3CG
Mast Cell Degranulation (GO:0043303)	279	0.110959569220222	0.415246432947362	0	0	9.43757159221077	20.7493447254643	PIK3CG
Mesonephros Development (GO:0001823)	280	0.110959569220222	0.415246432947362	0	0	9.43757159221077	20.7493447254643	BMP7
miRNA Catabolic Process (GO:0010587)	281	0.110959569220222	0.415246432947362	0	0	9.43757159221077	20.7493447254643	LIN28A
Regulation of DNA-templated DNA Replication Initiation (GO:0030174)	282	0.110959569220222	0.415246432947362	0	0	9.43757159221077	20.7493447254643	MCM6
Regulation of Cell Activation (GO:0050865)	283	0.110959569220222	0.415246432947362	0	0	9.43757159221077	20.7493447254643	FCER1G
Negative Regulation of calcineurin-NFAT Signaling Cascade (GO:0070885)	284	0.110959569220222	0.415246432947362	0	0	9.43757159221077	20.7493447254643	MYOZ1
Negative Regulation of Calcineurin-Mediated Signaling (GO:0106057)	285	0.110959569220222	0.415246432947362	0	0	9.43757159221077	20.7493447254643	MYOZ1
Small GTPase-mediated Signal Transduction (GO:0007264)	286	0.112385533004386	0.415246432947362	0	0	2.23577319234849	4.88699789284587	EPS8L1;ARHGEF1;RAPGEF5;RGL2
Cytoskeleton Organization (GO:0007010)	287	0.114757776512455	0.415246432947362	0	0	2.61304209183673	5.65705756180283	CNN2;DIAPH1;ZMYM4
Positive Regulation of Cytokine Production (GO:0001819)	288	0.115126318522994	0.415246432947362	0	0	1.85777319351327	4.01599537260632	EGR1;FCER1G;DEFB124;LTB;PIK3CG;MAPK13
Negative Regulation of Neuron Projection Development (GO:0010977)	289	0.115797618766399	0.415246432947362	0	0	3.54900690846287	7.65134401747079	MAG;SPOCK1
Cellular Response to Interleukin-1 (GO:0071347)	290	0.115797618766399	0.415246432947362	0	0	3.54900690846287	7.65134401747079	EGR1;MAPK13
Homophilic Cell Adhesion via Plasma Membrane Adhesion Molecules (GO:0007156)	291	0.115797618766399	0.415246432947362	0	0	3.54900690846287	7.65134401747079	NECTIN4;MYPN
Positive Regulation of Intracellular Signal Transduction (GO:1902533)	292	0.118623331205063	0.415246432947362	0	0	1.57517663916201	3.35796485143628	MN1;LIN28A;HCLS1;ADRA1D;LTB;DRD1;BMP7;PIK3CG;CC2D1A;WNT4
Mesenchymal Cell Differentiation (GO:0048762)	293	0.119637432720822	0.415246432947362	0	0	3.4763667124881	7.38133295205134	BMP7;WNT4
Negative Regulation of Fibroblast Growth Factor Receptor Signaling Pathway (GO:0040037)	294	0.12135799835906	0.415246432947362	0	0	8.49329896907216	17.9124561745274	SPRY1
Regulation of Fatty Acid Beta-Oxidation (GO:0031998)	295	0.12135799835906	0.415246432947362	0	0	8.49329896907216	17.9124561745274	AKT2
Negative Regulation of Leukocyte Apoptotic Process (GO:2000107)	296	0.12135799835906	0.415246432947362	0	0	8.49329896907216	17.9124561745274	HCLS1
Regulation of Humoral Immune Response (GO:0002920)	297	0.12135799835906	0.415246432947362	0	0	8.49329896907216	17.9124561745274	SPNS2
Regulation of Lymphocyte Migration (GO:2000401)	298	0.12135799835906	0.415246432947362	0	0	8.49329896907216	17.9124561745274	SPNS2
Adherens Junction Assembly (GO:0034333)	299	0.12135799835906	0.415246432947362	0	0	8.49329896907216	17.9124561745274	DSG3
Regulation of Neuron Projection Arborization (GO:0150011)	300	0.12135799835906	0.415246432947362	0	0	8.49329896907216	17.9124561745274	MACF1
Negative Regulation of Transmembrane Transport (GO:0034763)	301	0.12135799835906	0.415246432947362	0	0	8.49329896907216	17.9124561745274	AKT2
calcineurin-NFAT Signaling Cascade (GO:0033173)	302	0.12135799835906	0.415246432947362	0	0	8.49329896907216	17.9124561745274	NFATC2
peptidyl-L-cysteine S-palmitoylation (GO:0018230)	303	0.12135799835906	0.415246432947362	0	0	8.49329896907216	17.9124561745274	ZDHHC8
peptidyl-S-diacylglycerol-L-cysteine Biosynthetic Process From Peptidyl-Cysteine (GO:0018231)	304	0.12135799835906	0.415246432947362	0	0	8.49329896907216	17.9124561745274	ZDHHC8
Cellular Response to Catecholamine Stimulus (GO:0071870)	305	0.12135799835906	0.415246432947362	0	0	8.49329896907216	17.9124561745274	DRD1
Phosphatidylinositol-3-Phosphate Biosynthetic Process (GO:0036092)	306	0.12135799835906	0.415246432947362	0	0	8.49329896907216	17.9124561745274	PIK3CG
Chromatin Looping (GO:0140588)	307	0.12135799835906	0.415246432947362	0	0	8.49329896907216	17.9124561745274	NSMCE4A
Very Long-Chain Fatty Acid Biosynthetic Process (GO:0042761)	308	0.12135799835906	0.415246432947362	0	0	8.49329896907216	17.9124561745274	ELOVL7
Positive Regulation of Ruffle Assembly (GO:1900029)	309	0.12135799835906	0.415246432947362	0	0	8.49329896907216	17.9124561745274	EPS8L1
Positive Regulation of Vasoconstriction (GO:0045907)	310	0.12135799835906	0.415246432947362	0	0	8.49329896907216	17.9124561745274	ADRA1D
Potassium Ion Export Across Plasma Membrane (GO:0097623)	311	0.12135799835906	0.415246432947362	0	0	8.49329896907216	17.9124561745274	KCNH2
Mast Cell Mediated Immunity (GO:0002448)	312	0.12135799835906	0.415246432947362	0	0	8.49329896907216	17.9124561745274	PIK3CG
Regulation of Alcohol Biosynthetic Process (GO:1902930)	313	0.12135799835906	0.415246432947362	0	0	8.49329896907216	17.9124561745274	SCAP
Regulation of Chemokine (C-X-C Motif) Ligand 2 Production (GO:2000341)	314	0.12135799835906	0.415246432947362	0	0	8.49329896907216	17.9124561745274	DEFB124
Regulation of Cell Migration (GO:0030334)	315	0.122502701874265	0.415246432947362	0	0	1.66090573251699	3.48727453667977	MACF1;SST;AKT2;LAMC2;DSG3;DRD1;RFFL;SCAI
Epidermal Cell Differentiation (GO:0009913)	316	0.123508591479645	0.415246432947362	0	0	3.40663212435233	7.12478221995891	SCEL;FOXI3
Protein Secretion (GO:0009306)	317	0.123508591479645	0.415246432947362	0	0	3.40663212435233	7.12478221995891	AP1S1;AP1M2
Chemical Synaptic Transmission (GO:0007268)	318	0.126036206256173	0.415246432947362	0	0	1.93688973565135	4.0116590242449	NPPC;NPY5R;SST;GRIK3;NPTX1
Regulation of Bone Mineralization (GO:0030500)	319	0.12740984765505	0.415246432947362	0	0	3.33963222594737	6.88079870537732	BMP7;WNT4
Anterograde Trans-Synaptic Signaling (GO:0098916)	320	0.128211710332433	0.415246432947362	0	0	2.12363825566648	4.36210671669973	NPPC;NPY5R;SST;NPTX1
Negative Regulation of MAPK Cascade (GO:0043409)	321	0.130156961683204	0.415246432947362	0	0	2.46138822115385	5.01880543442189	SPRY1;DSG3;LAX1
Negative Regulation of Cell Growth (GO:0030308)	322	0.130156961683204	0.415246432947362	0	0	2.46138822115385	5.01880543442189	MAG;OSGIN2;PRDM11
Regulation of MAPK Cascade (GO:0043408)	323	0.131153107705147	0.415246432947362	0	0	1.91059680451128	3.88116700798511	ADRA1D;DRD1;PRDM11;LAX1;WNT4
T Cell Chemotaxis (GO:0010818)	324	0.131635421904755	0.415246432947362	0	0	7.72071227741331	15.6554360045184	PIK3CG
Regulation of Macromolecule Metabolic Process (GO:0060255)	325	0.131635421904755	0.415246432947362	0	0	7.72071227741331	15.6554360045184	SYNGAP1
Regulation of Platelet-Derived Growth Factor Receptor Signaling Pathway (GO:0010640)	326	0.131635421904755	0.415246432947362	0	0	7.72071227741331	15.6554360045184	PTGIR
Calcium Import Into the Mitochondrion (GO:0036444)	327	0.131635421904755	0.415246432947362	0	0	7.72071227741331	15.6554360045184	SLC25A23
Cardiac Left Ventricle Morphogenesis (GO:0003214)	328	0.131635421904755	0.415246432947362	0	0	7.72071227741331	15.6554360045184	NPY5R
Cellular Response to Dopamine (GO:1903351)	329	0.131635421904755	0.415246432947362	0	0	7.72071227741331	15.6554360045184	DRD1
Dendrite Self-Avoidance (GO:0070593)	330	0.131635421904755	0.415246432947362	0	0	7.72071227741331	15.6554360045184	MYPN
Positive Regulation of Cytoplasmic Translation (GO:2000767)	331	0.131635421904755	0.415246432947362	0	0	7.72071227741331	15.6554360045184	LIN28A
Positive Regulation of Glycogen Biosynthetic Process (GO:0045725)	332	0.131635421904755	0.415246432947362	0	0	7.72071227741331	15.6554360045184	AKT2
Positive Regulation of Glycogen Metabolic Process (GO:0070875)	333	0.131635421904755	0.415246432947362	0	0	7.72071227741331	15.6554360045184	AKT2
Ether Lipid Metabolic Process (GO:0046485)	334	0.131635421904755	0.415246432947362	0	0	7.72071227741331	15.6554360045184	AGPS
Fatty Acid Elongation (GO:0030497)	335	0.131635421904755	0.415246432947362	0	0	7.72071227741331	15.6554360045184	ELOVL7
Vascular Endothelial Cell Response to Fluid Shear Stress (GO:0097699)	336	0.131635421904755	0.415246432947362	0	0	7.72071227741331	15.6554360045184	PRKACB
Gas Transport (GO:0015669)	337	0.131635421904755	0.415246432947362	0	0	7.72071227741331	15.6554360045184	CA2
Visual Learning (GO:0008542)	338	0.131635421904755	0.415246432947362	0	0	7.72071227741331	15.6554360045184	DRD1
Positive Regulation of Neuroinflammatory Response (GO:0150078)	339	0.131635421904755	0.415246432947362	0	0	7.72071227741331	15.6554360045184	TTBK1
Membrane Repolarization During Action Potential (GO:0086011)	340	0.131635421904755	0.415246432947362	0	0	7.72071227741331	15.6554360045184	KCNH2
Receptor Recycling (GO:0001881)	341	0.131635421904755	0.415246432947362	0	0	7.72071227741331	15.6554360045184	PHETA2
Negative Regulation of Alcohol Biosynthetic Process (GO:1902931)	342	0.131635421904755	0.415246432947362	0	0	7.72071227741331	15.6554360045184	SCAP
Regulation of Cell Projection Organization (GO:0031344)	343	0.131635421904755	0.415246432947362	0	0	7.72071227741331	15.6554360045184	MACF1
Regulation of Cell Motility (GO:2000145)	344	0.135445138671029	0.424128951808562	0	0	2.41465212264151	4.82734499970255	MACF1;SST;AKT2
Receptor-Mediated Endocytosis (GO:0006898)	345	0.138116816261431	0.424128951808562	0	0	2.39193925233645	4.73521559430172	ENTREP1;FCER1G;AP1S1
Regulation of Neuron Apoptotic Process (GO:0043523)	346	0.140806442667798	0.424128951808562	0	0	2.36964699074074	4.645382688133	EGR1;MAG;SYNGAP1
COPII-coated Vesicle Cargo Loading (GO:0090110)	347	0.14179324065965	0.424128951808562	0	0	7.07689003436426	13.8238932044972	SCAP
Negative Regulation of Natural Killer Cell Mediated Immunity (GO:0002716)	348	0.14179324065965	0.424128951808562	0	0	7.07689003436426	13.8238932044972	NECTIN4
T Cell Proliferation (GO:0042098)	349	0.14179324065965	0.424128951808562	0	0	7.07689003436426	13.8238932044972	PIK3CG
Clathrin Coat Assembly (GO:0048268)	350	0.14179324065965	0.424128951808562	0	0	7.07689003436426	13.8238932044972	NSG2
Stress-Activated MAPK Cascade (GO:0051403)	351	0.14179324065965	0.424128951808562	0	0	7.07689003436426	13.8238932044972	MAPK13
Thymus Development (GO:0048538)	352	0.14179324065965	0.424128951808562	0	0	7.07689003436426	13.8238932044972	FOXI3
pre-miRNA Processing (GO:0031054)	353	0.14179324065965	0.424128951808562	0	0	7.07689003436426	13.8238932044972	LIN28A
Long-Chain fatty-acyl-CoA Biosynthetic Process (GO:0035338)	354	0.14179324065965	0.424128951808562	0	0	7.07689003436426	13.8238932044972	ELOVL7
miRNA Metabolic Process (GO:0010586)	355	0.14179324065965	0.424128951808562	0	0	7.07689003436426	13.8238932044972	LIN28A
Muscle Cell Development (GO:0055001)	356	0.14179324065965	0.424128951808562	0	0	7.07689003436426	13.8238932044972	EFEMP2
Negative Regulation of Androgen Receptor Signaling Pathway (GO:0060766)	357	0.14179324065965	0.424128951808562	0	0	7.07689003436426	13.8238932044972	TCF21
Peptidyl-Serine Phosphorylation (GO:0018105)	358	0.147325631933057	0.424128951808562	0	0	3.04052553663953	5.82294073546662	TTBK1;MAPK13
Granulocyte Chemotaxis (GO:0071621)	359	0.147325631933057	0.424128951808562	0	0	3.04052553663953	5.82294073546662	FCER1G;PIK3CG
