Term	Rank	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Abnormal Auditory Brainstem Response MP:0004738	239	0.467002874360805	0.50608261280104	0	0	1.6235119047619	1.23617421759663	NCMAP
Decreased Litter Size MP:0001935	240	0.474177900856822	0.511716984674654	0	0	1.58886946386946	1.18557103279879	TCFL5
Microphthalmia MP:0001297	241	0.489402876351837	0.52595578827853	0	0	1.51858045336306	1.08513089666962	GSDMA
Prenatal Lethality, Incomplete Penetrance MP:0011101	242	0.492854938719843	0.527476979869584	0	0	1.50321927888153	1.06358835511297	SEMA3A
Increased Heart Weight MP:0002833	243	0.497422383595674	0.530174474696623	0	0	1.48320624546115	1.03574627788875	SHISA6
Enlarged Lymph Nodes MP:0000702	244	0.505319287118299	0.536383997391965	0	0	1.44941427050053	0.989319158435358	GSDMA
Impaired Glucose Tolerance MP:0005293	245	0.538863923103736	0.569656147281093	0	0	1.31629521963824	0.813855069465118	BAIAP2L1
Impaired Coordination MP:0001405	246	0.550226299447041	0.579303299011315	0	0	1.27464788732394	0.761507319457189	SS18L1
Embryonic Lethality, Complete Penetrance MP:0011092	247	0.553277551001953	0.580157432022291	0	0	1.26373370577281	0.747998297213689	CPT1A
Decreased Total Body Fat Amount MP:0010025	248	0.569213822393035	0.594461209676597	0	0	1.20848187759952	0.680978485640572	WNT10A
Decreased Body Length MP:0001258	249	0.576010716701712	0.599143677211821	0	0	1.18576844561097	0.65410427738715	WNT10A
Increased Circulating Alkaline Phosphatase Level MP:0002968	250	0.589292903336985	0.610507447857116	0	0	1.14275668073136	0.604326220695504	HPSE2
Abnormal Skin Morphology MP:0002060	251	0.602169902902225	0.621362569130184	0	0	1.10268948655257	0.559301356684608	GSDMA
Small Testis MP:0001147	252	0.615530712056484	0.632628787391386	0	0	1.0626965408805	0.51569521464962	TCFL5
Enlarged Spleen MP:0000691	253	0.703749985038973	0.720439708004324	0	0	0.831629491945477	0.292178153114424	GSDMA
Postnatal Growth Retardation MP:0001732	254	0.73285166993282	0.747277883907875	0	0	0.765294453973699	0.237862667554818	KIF26A
Male Infertility MP:0001925	255	0.751833666945413	0.763627136230831	0	0	0.724028906955736	0.206522126383901	TCFL5
Hyperactivity MP:0001399	256	0.803987059116106	0.813408782465123	0	0	0.6170773283744	0.134629060024437	HPSE2
Preweaning Lethality, Incomplete Penetrance MP:0011110	257	0.840279120845508	0.84681825797271	0	0	0.546583850931677	0.0951171533817815	HPSE2
No Abnormal Phenotype Detected MP:0002169	258	0.888102993344974	0.891545253009102	0	0	0.528175824175824	0.0626773358933974	C1QTNF4;STAM2
Decreased Body Weight MP:0001262	259	0.948775742733823	0.948775742733823	0	0	0.332036316472114	0.0174594049740258	SEMA3A
