Term	Rank	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Abnormal Kidney Development MP:0000527	37	0.00469522856032135	0.198341682156278	0	0	6.37308512701183	34.1674380640582	WNT9B;TCF21;BMP7;WNT4
Abnormal Cytokine Level MP:0008713	38	0.00529995418913261	0.20189897990493	0	0	6.14472700074794	32.1987203602513	FCER1G;CEBPD;SGMS1;MCAM
Decreased Body Size MP:0001265	39	0.00550664159154087	0.20189897990493	0	0	2.06171678512849	10.7246391010015	EGR1;DAZAP1;PHC1;FGL2;BMP7;ZDBF2;TBX15;NPPC;NPEPPS;SYNGAP1;ZEB1;LIN28A;CA2;MYB;TASP1;SCAP;DSG3;DRD1
Abnormal Crista Ampullaris Neuroepithelium Morphology MP:0004409	40	0.00575117012625669	0.20189897990493	0	0	21.3458549222798	110.109432248723	ZEB1;SLITRK6
Abnormal Maxillary Shelf Morphology MP:0004538	41	0.00575117012625669	0.20189897990493	0	0	21.3458549222798	110.109432248723	ZEB1;BMP7
Abnormal Muscle Tone MP:0004142	42	0.00575117012625669	0.20189897990493	0	0	21.3458549222798	110.109432248723	ADRA1D;MYOZ1
Ascites MP:0005324	43	0.00575117012625669	0.20189897990493	0	0	21.3458549222798	110.109432248723	IVNS1ABP;ZEB1
Decreased CD8-positive, Alpha-Beta T Cell Number MP:0008079	44	0.00608239951459977	0.20189897990493	0	0	3.87420042643923	19.7675498059764	DIAPH1;ZEB1;CMTM4;SPNS2;ARHGEF1;PIK3CG
Preweaning Lethality, Incomplete Penetrance MP:0011110	45	0.00648350031105057	0.20189897990493	0	0	2.02602598296481	10.2081212643488	DOCK6;IVNS1ABP;DENND2D;EGR1;DAZAP1;FCER1G;RNF38;KLF16;ELAVL3;TBX15;B3GALT2;AGPS;MYB;ARHGEF1;WNT1;ANKS1A;NECTIN4;PRKACB
Decreased B Cell Number MP:0005017	46	0.00668107709476978	0.20189897990493	0	0	3.35435523686376	16.8002079096233	CD79B;MYB;SPNS2;HCLS1;ARHGEF1;DSG3;MARCHF9
Abnormal T Cell Physiology MP:0002444	47	0.00692103109241413	0.20189897990493	0	0	4.44655453065654	22.1135628325581	PSTPIP1;SPNS2;FGL2;NFATC2;PIK3CG
Enlarged Thymus MP:0000709	48	0.00695461363614017	0.20189897990493	0	0	3.76098458707154	18.6858877999049	SCEL;PSTPIP1;NFATC2;HCLS1;ATP1A1;RFFL
Abnormal NK Cell Differentiation MP:0008053	49	0.00697539661859643	0.20189897990493	0	0	18.9729418537709	94.2076021084479	IL11RA;PIK3CG
Abnormal Kidney Medulla Morphology MP:0003014	50	0.00697539661859643	0.20189897990493	0	0	18.9729418537709	94.2076021084479	TCF21;ESRRG
Abnormal Lens Vesicle Development MP:0001292	51	0.00697539661859643	0.20189897990493	0	0	18.9729418537709	94.2076021084479	MYCN;BMP7
Abnormal Mandibular Angle Morphology MP:0004596	52	0.00697539661859643	0.20189897990493	0	0	18.9729418537709	94.2076021084479	TBX15;ZEB1
Abnormal Sphenoid Bone Morphology MP:0000104	53	0.00697539661859643	0.20189897990493	0	0	18.9729418537709	94.2076021084479	MN1;PHC1
Hypokalemia MP:0004119	54	0.00697539661859643	0.20189897990493	0	0	18.9729418537709	94.2076021084479	CA2;HNF4A
Reduced Male Fertility MP:0001922	55	0.00770701738860453	0.206546183312365	0	0	2.97143379496321	14.4578796346664	MAGEL2;ZEB1;LIN28A;SGMS1;PPP1R13L;CMTM4;CA2;SCAI
No Abnormal Phenotype Detected MP:0002169	56	0.00806905097087867	0.206546183312365	0	0	1.6952239995446	8.1705040034753509	DAZAP1;FOXI3;TCF21;RFNG;MYPN;CD79B;MRC2;SCEL;EFEMP2;TRA2B;HAS1;HNF4A;MYB;SPOCK1;DRD1;ANKS1A;RFFL;WNT4;DMPK;BMP7;HIC1;MAPK13;MYCN;ZEB1;KLF5;LIN28A;SST;TFEC;SPRY1;CC2D1A
