skew_type	skew_bin_coarse	ccre_class	indel_type	indel_len_coarse	COMMON	SINGLETON	gw_COMMON	gw_SINGLETON	odds	lci	uci	log2odds	log2lci	log2uci
HepG2_skew	> 0.5	dELS	Insertion	1 bp	119	2294	3204935	25747115	2.380756771697444	1.9810670226088376	2.884684208146111	1.2514202362360372	0.9862776896921838	1.5284133929512178
HepG2_skew	> 0.5	dELS	Insertion	2-4 bp	187	2109	3204935	25747115	1.3970936160499885	1.2029596833982614	1.6306119175496796	0.482428695683635	0.26658829210994855	0.7054134643018072
HepG2_skew	> 0.5	dELS	Insertion	5-9 bp	79	1456	3204935	25747115	2.2671196923445103	1.809520575437816	2.875993211363248	1.1808605600215651	0.855607512194197	1.5240602703724349
HepG2_skew	> 0.5	dELS	Insertion	10+ bp	137	1817	3204935	25747115	1.6399002929742887	1.3786586179687756	1.9640823187840846	0.7136081006943114	0.4632652624096207	0.9738553972762198
HepG2_skew	> 0.5	non-cCRE	Deletion	1 bp	290	10817	3204935	25747115	4.629008898287899	4.11988341856614	5.218561036796001	2.2107033359077226	2.0426035136618563	2.3836520536787558
HepG2_skew	> 0.5	non-cCRE	Deletion	2-4 bp	259	7525	3204935	25747115	3.603907199755802	3.1843049698988315	4.093972359345665	1.8495618623790284	1.6709785134855177	2.0335013619681748
HepG2_skew	> 0.5	non-cCRE	Deletion	5-9 bp	105	3061	3204935	25747115	3.59606564326295	2.9624630662051534	4.406830504815501	1.8464193563210909	1.5667971676700296	2.1397414088539204
HepG2_skew	> 0.5	non-cCRE	Deletion	10+ bp	167	4433	3204935	25747115	3.285711788678738	2.8161386043124206	3.856090386522924	1.7162059375978787	1.4937183420835911	1.9471388686477729
HepG2_skew	> 0.5	non-cCRE	Insertion	1 bp	242	4577	3204935	25747115	2.3453353562654735	2.061018880936879	2.679340730552904	1.2297942264631812	1.043357721427015	1.421878059724989
HepG2_skew	> 0.5	non-cCRE	Insertion	2-4 bp	380	4820	3204935	25747115	1.575188601500257	1.4188879124099414	1.7530012185713728	0.6555245766501291	0.5047606256230103	0.8098269989646875
HepG2_skew	> 0.5	non-cCRE	Insertion	5-9 bp	250	3336	3204935	25747115	1.6549902569370287	1.4553220876721653	1.8890164511163055	0.7268227237938182	0.5413384815620034	0.9176352659616258
HepG2_skew	> 0.5	non-cCRE	Insertion	10+ bp	291	3999	3204935	25747115	1.7052800312386096	1.5138584909487314	1.9270150956899976	0.7700086697516021	0.5982303546314706	0.9463678733418825
HepG2_skew	> 0.5	Other cCREs	Deletion	1 bp	41	1536	3204935	25747115	4.555496979091254	3.3541017320550863	6.346341520974909	2.1876084525255055	1.7459264474310492	2.6659251602973564
HepG2_skew	> 0.5	Other cCREs	Deletion	2-4 bp	38	1070	3204935	25747115	3.41844549486931	2.4841205607403336	4.835065329563057	1.7733404225720963	1.3127351929470596	2.2735353829802767
HepG2_skew	> 0.5	Other cCREs	Deletion	5-9 bp	16	484	3204935	25747115	3.551319116685239	2.195034378525871	6.14585238219222	1.82835500478967	1.1342435353598983	2.619613115118826
HepG2_skew	> 0.5	Other cCREs	Deletion	10+ bp	23	707	3204935	25747115	3.672160902774807	2.4478681234062654	5.769871643088167	1.8766292745876454	1.2915258362851907	2.5285392249470298
HepG2_skew	> 0.5	Other cCREs	Insertion	1 bp	36	587	3204935	25747115	1.978204080028479	1.4183985062839437	2.837901184881917	0.9841912683909684	0.5042629220472923	1.504824355937312
HepG2_skew	> 0.5	Other cCREs	Insertion	2-4 bp	72	693	3204935	25747115	1.1834281922433088	0.9287928787531712	1.5276288775257885	0.24297216924327605	-0.10657118408232219	0.6112940973102158
HepG2_skew	> 0.5	Other cCREs	Insertion	5-9 bp	32	458	3204935	25747115	1.7313810872226645	1.2153073119887718	2.5457938205137918	0.7919233053721062	0.2813211709685736	1.3481155825671929
HepG2_skew	> 0.5	Other cCREs	Insertion	10+ bp	45	666	3204935	25747115	1.8049436576423954	1.3378784008225226	2.489669087760552	0.851953803257282	0.4199469960223612	1.3159540004570573
K562_skew	< -0.5	PLS	Deletion	1 bp	15	1134	3204935	25747115	8.830468496504595	5.413925790381733	15.502322089773159	3.142489981435895	2.436675112417669	3.954412427579439
K562_skew	< -0.5	PLS	Deletion	2-4 bp	7	519	3204935	25747115	8.09118138551048	4.075769253679448	18.83048887555333	3.0163503645321295	2.0270723768237664	4.234998550451871
K562_skew	< -0.5	PLS	Deletion	5-9 bp	12	448	3204935	25747115	4.299319910805485	2.48862194188257	8.138474813902153	2.1041084647201207	1.3153470804604013	3.024758452404639
K562_skew	< -0.5	PLS	Deletion	10+ bp	34	820	3204935	25747115	2.9199491032971805	2.0823404231106757	4.2217205485461395	1.5459432221666949	1.0582059411572347	2.0778310844714736
K562_skew	< -0.5	PLS	Insertion	1 bp	15	526	3204935	25747115	4.100042179505504	2.501053906689604	7.226307783378761	2.0356387516454544	1.3225361531109003	2.853258703441521
K562_skew	< -0.5	PLS	Insertion	2-4 bp	6	251	3204935	25747115	4.4812250650096654	2.1432185313969594	11.259528092927573	2.1638931862135418	1.0997789606485244	3.493074457628764
K562_skew	< -0.5	PLS	Insertion	5-9 bp	5	155	3204935	25747115	3.2364298410985115	1.4538308993320224	8.953753901980475	1.6944032296586886	0.5398594736023794	3.162492665653611
K562_skew	< -0.5	PLS	Insertion	10+ bp	5	206	3204935	25747115	4.294501265940739	1.9397686046208287	11.837363461867662	2.102490596338701	0.9558845633006898	3.565275879903307
K562_skew	< -0.5	pELS	Deletion	1 bp	49	2182	3204935	25747115	5.435064530372144	4.107875041112868	7.345692050843428	2.4422971644329348	2.0383922964787184	2.8768984160759032
K562_skew	< -0.5	pELS	Deletion	2-4 bp	45	1474	3204935	25747115	3.991570575064137	2.9768045459968895	5.477250944621134	1.9969565196356946	1.573764498775114	2.4534519801047785
K562_skew	< -0.5	pELS	Deletion	5-9 bp	33	850	3204935	25747115	3.115669856786482	2.2120990634185564	4.5291263532863155	1.6395423703666174	1.14541599457014	2.1792327881662974
K562_skew	< -0.5	pELS	Deletion	10+ bp	69	1204	3204935	25747115	2.1428462558219015	1.683275065732409	2.767428095960491	1.0995283437521433	0.751270948232098	1.4685458330144696
K562_skew	< -0.5	pELS	Insertion	1 bp	33	995	3204935	25747115	3.646562088964026	2.5920105215906926	5.2954559979921045	1.8665369586505025	1.3740715744786742	2.4047549217466466
K562_skew	< -0.5	pELS	Insertion	2-4 bp	22	554	3204935	25747115	3.0037407455666143	1.9812457806717332	4.778516342984319	1.586760298462684	0.9864078628429859	2.2565627527509076
K562_skew	< -0.5	pELS	Insertion	5-9 bp	2	269	3204935	25747115	11.203082642416819	3.792683754889986	54.72522603706678	3.485823854046108	1.923219080497711	5.7741341032133064
K562_skew	< -0.5	pELS	Insertion	10+ bp	10	298	3204935	25747115	3.3835537025170512	1.8639197909372296	6.852599248276124	1.758539286653049	0.8983397786043948	2.776651318192806
K562_skew	< -0.5	dELS	Deletion	1 bp	305	12637	3204935	25747115	5.143036617792586	4.590924408504138	5.779721927046386	2.3626204255394283	2.1987846776669135	2.531000083708368
K562_skew	< -0.5	dELS	Deletion	2-4 bp	312	8629	3204935	25747115	3.4328960272631677	3.0665060888658977	3.8548900018809964	1.779426162793758	1.6165958156020883	1.946689693861474
K562_skew	< -0.5	dELS	Deletion	5-9 bp	168	4268	3204935	25747115	3.1447027689201486	2.6960837113135927	3.689700066088277	1.6529236628694048	1.4308652917801798	1.883503545078603
K562_skew	< -0.5	dELS	Deletion	10+ bp	281	4838	3204935	25747115	2.1361959967713706	1.8941228650781885	2.4173190466756993	1.095044020900869	0.9215299163870072	1.2734078978781402
K562_skew	< -0.5	dELS	Insertion	1 bp	179	4485	3204935	25747115	3.1026235990663107	2.672684631719098	3.621388388434261	1.633488684073021	1.4182896142001584	1.8565429119756234
K562_skew	< -0.5	dELS	Insertion	2-4 bp	125	2723	3204935	25747115	2.69126537929525	2.2505262411361664	3.2435939882396543	1.4282846587286329	1.170262386645838	1.6975932437808634
K562_skew	< -0.5	dELS	Insertion	5-9 bp	40	1142	3204935	25747115	3.470300709055175	2.5418474426218833	4.86292099150064	1.7950606808628708	1.3458774448284911	2.281823152116159
K562_skew	< -0.5	dELS	Insertion	10+ bp	61	1052	3204935	25747115	2.114153928330845	1.6357010206495481	2.77755043771096	1.080080420975571	0.7099090713576549	1.4738131098411138
K562_skew	< -0.5	non-cCRE	Deletion	1 bp	542	18311	3204935	25747115	4.200126030987849	3.856420536598909	4.582307147247525	2.070432618737395	1.9472623837733685	2.1960741642208434
K562_skew	< -0.5	non-cCRE	Deletion	2-4 bp	508	12882	3204935	25747115	3.151654832676852	2.8842922688301917	3.450478158522337	1.6561095403611872	1.5282173620224966	1.7867963007687195
K562_skew	< -0.5	non-cCRE	Deletion	5-9 bp	367	8321	3204935	25747115	2.8155386642562625	2.5360246122808765	3.1337193663129654	1.4934109627698102	1.3425687469928018	1.6478759880566194
K562_skew	< -0.5	non-cCRE	Deletion	10+ bp	624	9343	3204935	25747115	1.8612999396042125	1.7162963740286228	2.0216057377848093	0.8963105575530009	0.7792987022673507	1.0155016641034493
K562_skew	< -0.5	non-cCRE	Insertion	1 bp	285	5463	3204935	25747115	2.378423621599975	2.111421992845579	2.687980320266649	1.2500056967284912	1.0782149472984695	1.4265225756324302
K562_skew	< -0.5	non-cCRE	Insertion	2-4 bp	231	4269	3204935	25747115	2.291245516476116	2.0071240183242205	2.6262788914563573	1.196132057693038	1.0051297622379238	1.393020127943173
K562_skew	< -0.5	non-cCRE	Insertion	5-9 bp	97	1767	3204935	25747115	2.2457627786088494	1.8318105243119411	2.7811023864337767	1.167205542965857	0.8732702841267287	1.4756568585577428
K562_skew	< -0.5	non-cCRE	Insertion	10+ bp	160	2173	3204935	25747115	1.6808895922325047	1.4316542981359315	1.9851453022348327	0.749224965520085	0.5176831667810916	0.9892446089509251
K562_skew	< -0.5	Other cCREs	Deletion	1 bp	119	4182	3204935	25747115	4.339621782901996	3.6190101955851577	5.247575061031179	2.1175693109395795	1.8555951721203512	2.3916508978972204
K562_skew	< -0.5	Other cCREs	Deletion	2-4 bp	124	2636	3204935	25747115	2.626145350654814	2.194260287824752	3.168029082838462	1.3929467680456082	1.1337346714479617	1.6635855795697434
K562_skew	< -0.5	Other cCREs	Deletion	5-9 bp	71	1392	3204935	25747115	2.408371554631181	1.899828450293626	3.0961383456935674	1.2680579829084804	0.9258691527223534	1.6304699373049287
K562_skew	< -0.5	Other cCREs	Deletion	10+ bp	88	1571	3204935	25747115	2.198711001056773	1.7752441192563597	2.7537427676534407	1.136657988575704	0.8280174276731437	1.4613938008805962
K562_skew	< -0.5	Other cCREs	Insertion	1 bp	64	1333	3204935	25747115	2.5547433373315767	1.9911327258401146	3.3293400780909246	1.3531783578718166	0.9935893920926754	1.7352362432377422
K562_skew	< -0.5	Other cCREs	Insertion	2-4 bp	46	881	3204935	25747115	2.335986745733114	1.741363368581902	3.2032710334428405	1.2240320884647815	0.8002172801584774	1.6795458718125986
K562_skew	< -0.5	Other cCREs	Insertion	5-9 bp	21	362	3204935	25747115	2.0538922605858194	1.3358504073891269	3.318335219480915	1.0383605053195724	0.4177584594576943	1.7304596352552564
K562_skew	< -0.5	Other cCREs	Insertion	10+ bp	21	352	3204935	25747115	1.9973104794963878	1.298476449810365	3.2280830977192294	0.998058615412361	0.3768198484022256	1.6906777171300629
K562_skew	[-0.5,-0.2)	PLS	Deletion	1 bp	61	2057	3204935	25747115	4.132101337671949	3.2096585580978028	5.409760534797235	2.046875635994848	1.6824198323197865	2.4355647339954025
K562_skew	[-0.5,-0.2)	PLS	Deletion	2-4 bp	39	867	3204935	25747115	2.7012205430196796	1.9673521155912728	3.807950887696901	1.4336114344901891	0.9762551934854149	1.9290148718882307
K562_skew	[-0.5,-0.2)	PLS	Deletion	5-9 bp	34	592	3204935	25747115	2.1090286145088464	1.499228478137054	3.0573463771228835	1.076578669209347	0.5842202626434139	1.61228000929034
K562_skew	[-0.5,-0.2)	PLS	Deletion	10+ bp	53	871	3204935	25747115	2.0101140387733314	1.5262894761389914	2.6976591845416555	1.0072773514070703	0.6100286097374568	1.4317080933455146
K562_skew	[-0.5,-0.2)	PLS	Insertion	1 bp	44	1139	3204935	25747115	3.1535266671265543	2.3411873550778313	4.348099786310681	1.6569661331039556	1.2272403917015555	2.1203850497404853
K562_skew	[-0.5,-0.2)	PLS	Insertion	2-4 bp	34	711	3204935	25747115	2.532271852268329	1.803544405943617	3.6646446012771823	1.3404322937339836	0.850834944858756	1.8736732919916599
K562_skew	[-0.5,-0.2)	PLS	Insertion	5-9 bp	27	613	3204935	25747115	2.729656430589206	1.8697592082378607	4.142480099960371	1.4487193771240847	0.902852488589417	2.0504947669078146
K562_skew	[-0.5,-0.2)	PLS	Insertion	10+ bp	43	863	3204935	25747115	2.4443354186963684	1.8051024133213087	3.389280708149593	1.2894422694802143	0.8520806914057026	1.7609791291454104
K562_skew	[-0.5,-0.2)	pELS	Deletion	1 bp	192	5908	3204935	25747115	3.8117218147228122	3.3021631067654735	4.422282065474769	1.930442833003215	1.7234113823680897	2.144791047199293
K562_skew	[-0.5,-0.2)	pELS	Deletion	2-4 bp	189	4371	3204935	25747115	2.864610813671103	2.476870602036988	3.330217038015472	1.5183391475943513	1.3085185005278297	1.7356162041629082
K562_skew	[-0.5,-0.2)	pELS	Deletion	5-9 bp	157	2179	3204935	25747115	1.717534328438635	1.4608523757520466	2.0315852139450663	0.7803389345445358	0.5468103961214941	1.0226058790448271
K562_skew	[-0.5,-0.2)	pELS	Deletion	10+ bp	232	2272	3204935	25747115	1.2143873336223678	1.060726245349927	1.3956484423209805	0.28022864825773675	0.08505237026230775	0.4809355788009528
K562_skew	[-0.5,-0.2)	pELS	Insertion	1 bp	125	3012	3204935	25747115	2.976825619713826	2.4904365843693954	3.5863873982275236	1.5737747120218462	1.31639867518211	1.8425313351987074
K562_skew	[-0.5,-0.2)	pELS	Insertion	2-4 bp	110	1858	3204935	25747115	2.0847946988387656	1.7207631564027832	2.5480217410449675	1.0599053205762698	0.7830485403780075	1.3493775874701723
K562_skew	[-0.5,-0.2)	pELS	Insertion	5-9 bp	79	1297	3204935	25747115	2.019697545753293	1.6107279380874322	2.5641317372688346	1.0141392623274024	0.6877128345049104	1.358470385132199
K562_skew	[-0.5,-0.2)	pELS	Insertion	10+ bp	157	1945	3204935	25747115	1.5331614521703691	1.3030971235988782	1.8146373602766501	0.616509630447933	0.3819446161489949	0.8596812667866476
K562_skew	[-0.5,-0.2)	dELS	Deletion	1 bp	1046	32854	3204935	25747115	3.90983489004646	3.676371654122264	4.162720013400699	1.9671076846833455	1.8782826198522187	2.0575265253619976
K562_skew	[-0.5,-0.2)	dELS	Deletion	2-4 bp	1062	25613	3204935	25747115	3.0013966684077418	2.8225797796185956	3.1944028452612994	1.5856339999515268	1.4970143590438	1.675546262095663
K562_skew	[-0.5,-0.2)	dELS	Deletion	5-9 bp	732	11575	3204935	25747115	1.9662606779787177	1.8247191004065881	2.121441623182167	0.975454600364478	0.8676743907645218	1.0850449797814459
K562_skew	[-0.5,-0.2)	dELS	Deletion	10+ bp	1471	11118	3204935	25747115	0.940218241001768	0.8903813931091348	0.9934457504161743	-0.0889324246221329	-0.1675046508481737	-0.009486907223650943
K562_skew	[-0.5,-0.2)	dELS	Insertion	1 bp	665	13594	3204935	25747115	2.5417639506664345	2.351260757474739	2.7514858479547026	1.3458300559072018	1.2334345443736507	1.4602109083009007
K562_skew	[-0.5,-0.2)	dELS	Insertion	2-4 bp	560	9416	3204935	25747115	2.089888504914929	1.9189509081832348	2.279750579572933	1.0634259769009018	0.9403178040676723	1.188875992242269
K562_skew	[-0.5,-0.2)	dELS	Insertion	5-9 bp	371	5645	3204935	25747115	1.8894411636502177	1.7009422255654256	2.1041896125129957	0.9179595944212939	0.7663341390578597	1.0732647144717686
K562_skew	[-0.5,-0.2)	dELS	Insertion	10+ bp	928	9397	3204935	25747115	1.2593059684966075	1.1770827940308846	1.3486068653595256	0.3326288514472823	0.23521580069652642	0.4314698471319815
K562_skew	[-0.5,-0.2)	non-cCRE	Deletion	1 bp	2846	80536	3204935	25747115	3.529178643616286	3.399523394845286	3.664652592401418	1.8193324597963603	1.765332498101043	1.8736764379291218
K562_skew	[-0.5,-0.2)	non-cCRE	Deletion	2-4 bp	4256	82065	3204935	25747115	2.4041414036064186	2.331114714582607	2.4799796565657894	1.2655217530716685	1.2210200015012198	1.3103282861395589
K562_skew	[-0.5,-0.2)	non-cCRE	Deletion	5-9 bp	2832	49592	3204935	25747115	2.1813143051835473	2.100192957781555	2.2662852200717203	1.1251976626240308	1.070521883341847	1.1803294408973883
K562_skew	[-0.5,-0.2)	non-cCRE	Deletion	10+ bp	5389	39893	3204935	25747115	0.9211687651236096	0.8953062926207762	0.9479420136311829	-0.11846260165200956	-0.15954676865613185	-0.07712928387073859
K562_skew	[-0.5,-0.2)	non-cCRE	Insertion	1 bp	1574	31784	3204935	25747115	2.5139450164767814	2.3897947216361146	2.6461297307993736	1.329953096328134	1.2568866990442151	1.4038837938134423
K562_skew	[-0.5,-0.2)	non-cCRE	Insertion	2-4 bp	1566	24122	3204935	25747115	1.9171125450007755	1.821575086560974	2.0189286716057144	0.93893503358846	0.8651864651748304	1.0135899414081189
K562_skew	[-0.5,-0.2)	non-cCRE	Insertion	5-9 bp	1379	16421	3204935	25747115	1.4815890398109464	1.4022911242175802	1.566389871661052	0.5671453312830866	0.4877858927610352	0.6474433415611316
K562_skew	[-0.5,-0.2)	non-cCRE	Insertion	10+ bp	4299	40749	3204935	25747115	1.1799603045447793	1.143403744506201	1.2179001030209329	0.23873832619756094	0.19333492004031366	0.28439580254899066
K562_skew	[-0.5,-0.2)	Other cCREs	Deletion	1 bp	369	11048	3204935	25747115	3.718334999802997	3.3523870311621815	4.1354936828440545	1.894656754330146	1.7451887169684934	2.048059564288214
K562_skew	[-0.5,-0.2)	Other cCREs	Deletion	2-4 bp	487	9106	3204935	25747115	2.3234544674526565	2.120958511455559	2.550294077704905	1.2162713727488295	1.0847164002636889	1.3506636157054357
K562_skew	[-0.5,-0.2)	Other cCREs	Deletion	5-9 bp	278	4349	3204935	25747115	1.9409360183002926	1.7192560842874434	2.198603638922392	0.9567525613270719	0.7817844511656875	1.1365875406630288
K562_skew	[-0.5,-0.2)	Other cCREs	Deletion	10+ bp	616	4249	3204935	25747115	0.8574012162769739	0.7877951385434186	0.9344417467096123	-0.22195763117834338	-0.3441075807291886	-0.09782336601879392
K562_skew	[-0.5,-0.2)	Other cCREs	Insertion	1 bp	229	4441	3204935	25747115	2.40428315171429	2.105286354601064	2.757244817262713	1.265606811822196	1.0740164775984637	1.4632273707104957
K562_skew	[-0.5,-0.2)	Other cCREs	Insertion	2-4 bp	202	3261	3204935	25747115	2.0003501213965973	1.7354767698169915	2.316556422032287	1.0002525370972746	0.7953320541356601	1.2119818210696014
K562_skew	[-0.5,-0.2)	Other cCREs	Insertion	5-9 bp	125	1925	3204935	25747115	1.902793919837989	1.5883481966963573	2.2972073897188494	0.9281193204521077	0.6675272138546453	1.199881107744464
K562_skew	[-0.5,-0.2)	Other cCREs	Insertion	10+ bp	345	3449	3204935	25747115	1.2411705604047272	1.1109839638052748	1.3902483845210178	0.31170138278670806	0.15183799268958426	0.4753426607211965
K562_skew	[-0.2,-0.05)	PLS	Deletion	1 bp	314	5421	3204935	25747115	2.14283585956496	1.9123428573780337	2.408117210096241	1.0995213443397138	0.9353412023434212	1.2679056139868448
K562_skew	[-0.2,-0.05)	PLS	Deletion	2-4 bp	169	2558	3204935	25747115	1.8738382700660485	1.6038451511142673	2.2016807860287817	0.9059964401675663	0.681534858436447	1.1386053127729245
K562_skew	[-0.2,-0.05)	PLS	Deletion	5-9 bp	140	1050	3204935	25747115	0.9278159219253227	0.7775863037358189	1.1142013725681128	-0.10808949090094007	-0.36292528708877153	0.15600999834280338
K562_skew	[-0.2,-0.05)	PLS	Deletion	10+ bp	128	893	3204935	25747115	0.8626580069921727	0.7165137705673533	1.0457804041098397	-0.2131393656150255	-0.4809336632006087	0.06457994225242614
K562_skew	[-0.2,-0.05)	PLS	Insertion	1 bp	173	3054	3204935	25747115	2.185652335640309	1.8755577447461815	2.5612194010234823	1.1280639346158008	0.9073196814352634	1.3568308434120697
K562_skew	[-0.2,-0.05)	PLS	Insertion	2-4 bp	209	2033	3204935	25747115	1.2057116821542528	1.0455009910103168	1.3963690753014923	0.26988496158689135	0.0641944294310713	0.4816803117002344
K562_skew	[-0.2,-0.05)	PLS	Insertion	5-9 bp	143	1757	3204935	25747115	1.5196978623771318	1.2816479105638392	1.8138640206073826	0.6037845238148302	0.3579999846951789	0.8590663058396595
K562_skew	[-0.2,-0.05)	PLS	Insertion	10+ bp	97	1320	3204935	25747115	1.6779399560666033	1.3659100043909242	2.0818251589552976	0.7466910908463666	0.4498624320203343	1.057848909703583
K562_skew	[-0.2,-0.05)	pELS	Deletion	1 bp	2196	27856	3204935	25747115	1.5789461354540772	1.5117806940354284	1.6497695164201844	0.6589619555941105	0.5962488706601506	0.7222644846262671
K562_skew	[-0.2,-0.05)	pELS	Deletion	2-4 bp	1579	20774	3204935	25747115	1.6372350707668488	1.5555229048363075	1.7242562324039754	0.711261475802445	0.6373996384920074	0.7859741814746876
K562_skew	[-0.2,-0.05)	pELS	Deletion	5-9 bp	987	7046	3204935	25747115	0.8878325199893394	0.8304915907291328	0.9498748099460161	-0.17164054147542654	-0.26796253485720595	-0.07419071088742969
K562_skew	[-0.2,-0.05)	pELS	Deletion	10+ bp	711	4825	3204935	25747115	0.8436909630819325	0.7796775749405432	0.9140445658268921	-0.24521344627955677	-0.35905045450426054	-0.12966358679217896
K562_skew	[-0.2,-0.05)	pELS	Insertion	1 bp	833	13009	3204935	25747115	1.9422642279817457	1.8108088154355424	2.0855305059858544	0.9577394800919509	0.8566342350881533	1.0604144153259758
K562_skew	[-0.2,-0.05)	pELS	Insertion	2-4 bp	795	8465	3204935	25747115	1.3239909675154924	1.2310718438386874	1.4255747700164887	0.40489327987545076	0.2999149581873801	0.5115437092184112
K562_skew	[-0.2,-0.05)	pELS	Insertion	5-9 bp	597	5774	3204935	25747115	1.2021890983282821	1.1048682799023553	1.3099110411625696	0.26566384260767423	0.14387438476710224	0.3894688386089528
K562_skew	[-0.2,-0.05)	pELS	Insertion	10+ bp	593	4634	3204935	25747115	0.971291726590766	0.8915861272827331	1.0596923617805731	-0.04202342200795474	-0.16555392586272233	0.08364549823095531
K562_skew	[-0.2,-0.05)	dELS	Deletion	1 bp	13581	182731	3204935	25747115	1.6795400864438572	1.6504381049250627	1.7092883365567193	0.7480662295251326	0.7228490353238298	0.7733957829900239
K562_skew	[-0.2,-0.05)	dELS	Deletion	2-4 bp	9739	136384	3204935	25747115	1.7469602048931285	1.711413629419284	1.7834579323862692	0.8048467445699303	0.7751884851302779	0.8346771863943059
K562_skew	[-0.2,-0.05)	dELS	Deletion	5-9 bp	6010	41406	3204935	25747115	0.8572414144185756	0.8343076517351952	0.8809154309994444	-0.222226544764389	-0.2613486179464292	-0.1829245696508153
K562_skew	[-0.2,-0.05)	dELS	Deletion	10+ bp	4597	27605	3204935	25747115	0.7470833262627888	0.7240550635004417	0.7709549997625572	-0.4206589312814575	-0.46582867821659796	-0.37528144163950544
K562_skew	[-0.2,-0.05)	dELS	Insertion	1 bp	4503	66990	3204935	25747115	1.8536569779007463	1.7984656757780457	1.91088197616691	0.8903742957069732	0.8467666254964573	0.934238674360919
K562_skew	[-0.2,-0.05)	dELS	Insertion	2-4 bp	4526	46788	3204935	25747115	1.287037980797703	1.2483178270767992	1.3272735603851984	0.3640546284614778	0.3199852973180003	0.4084657509166855
K562_skew	[-0.2,-0.05)	dELS	Insertion	5-9 bp	2951	31460	3204935	25747115	1.3270049565740405	1.2778189805445117	1.3785269125898654	0.40817375941302964	0.3536834744946851	0.46312743294907055
K562_skew	[-0.2,-0.05)	dELS	Insertion	10+ bp	3626	25530	3204935	25747115	0.876103739292475	0.8461017905370595	0.9073652677165713	-0.19082638567553076	-0.24109685722879098	-0.14024465787015325
K562_skew	[-0.2,-0.05)	non-cCRE	Deletion	1 bp	87642	815633	3204935	25747115	1.1635742094482193	1.1554186841333005	1.1719119639565347	0.218563224657158	0.20841572962320834	0.2288641960965253
K562_skew	[-0.2,-0.05)	non-cCRE	Deletion	2-4 bp	68167	783079	3204935	25747115	1.4434209042282158	1.4320710068572977	1.454877931815025	0.5294920537435182	0.5181030280080083	0.5408981122037719
K562_skew	[-0.2,-0.05)	non-cCRE	Deletion	5-9 bp	36364	268875	3204935	25747115	0.9194956763026269	0.9094292131175704	0.9297030729607445	-0.1210853041451187	-0.1369667471245383	-0.10515807067382955
K562_skew	[-0.2,-0.05)	non-cCRE	Deletion	10+ bp	30918	163115	3204935	25747115	0.6545072872167075	0.6465321534622983	0.6625644039726113	-0.6115188398094682	-0.6292059746784274	-0.5938673976435893
K562_skew	[-0.2,-0.05)	non-cCRE	Insertion	1 bp	23728	248568	3204935	25747115	1.3068955457872582	1.2895053244997048	1.3245635091195267	0.3861438376928199	0.36681773017517677	0.4055170185623429
K562_skew	[-0.2,-0.05)	non-cCRE	Insertion	2-4 bp	23880	181169	3204935	25747115	0.9439218627077688	0.931241771162204	0.9568414643008062	-0.08326065579777966	-0.10277232261949028	-0.06364818544646945
K562_skew	[-0.2,-0.05)	non-cCRE	Insertion	5-9 bp	18796	154247	3204935	25747115	1.0215912516028474	1.0061866230552676	1.037296656432834	0.030818075686527346	0.008897914672334872	0.052828549463567735
K562_skew	[-0.2,-0.05)	non-cCRE	Insertion	10+ bp	27087	173195	3204935	25747115	0.7945060030331171	0.7843694841512227	0.8047901389755313	-0.3318699747303204	-0.3503946862314523	-0.3133154668540819
K562_skew	[-0.2,-0.05)	Other cCREs	Deletion	1 bp	5750	68945	3204935	25747115	1.4936228629713446	1.4539205469817569	1.5347218225159909	0.5788159162620039	0.5399484318384103	0.6179771822105885
K562_skew	[-0.2,-0.05)	Other cCREs	Deletion	2-4 bp	4634	55089	3204935	25747115	1.4805240859581996	1.4367721323838127	1.5259966002314287	0.566107961241433	0.5228312729662139	0.6097517479950373
K562_skew	[-0.2,-0.05)	Other cCREs	Deletion	5-9 bp	3190	17737	3204935	25747115	0.6917315835624851	0.6660957706393417	0.7185061546660229	-0.5317157653860778	-0.5861984733068261	-0.4769275801419536
K562_skew	[-0.2,-0.05)	Other cCREs	Deletion	10+ bp	3342	12569	3204935	25747115	0.4677867775069485	0.450265032163424	0.48613909059380933	-1.096077011937409	-1.1511536533685536	-1.0405589485445106
K562_skew	[-0.2,-0.05)	Other cCREs	Insertion	1 bp	1772	22749	3204935	25747115	1.5977430944260527	1.5223021578906244	1.6777805051876213	0.676035451949404	0.6062547441404149	0.7465539882508425
K562_skew	[-0.2,-0.05)	Other cCREs	Insertion	2-4 bp	2042	17306	3204935	25747115	1.0545348783714203	1.0071691608042406	1.1045808978912022	0.07660681255344796	0.010306013987737575	0.14349908343966153
K562_skew	[-0.2,-0.05)	Other cCREs	Insertion	5-9 bp	1329	12468	3204935	25747115	1.1671103466748394	1.102851871796296	1.2359287318963497	0.2229409698495104	0.14123903011701883	0.3055955546467494
K562_skew	[-0.2,-0.05)	Other cCREs	Insertion	10+ bp	1799	12330	3204935	25747115	0.8526705905382365	0.8114395840422415	0.8963902063729117	-0.22993959740423014	-0.30144441237215164	-0.15780120830413605
K562_skew	[-0.05,0.05)	PLS	Deletion	1 bp	755	10847	3204935	25747115	1.7864837755763285	1.6593332862680399	1.925709720746964	0.8371228117670904	0.7306036886772221	0.945390249390727
